"mobId","mobname","moblevel","itemId","itemname","min","max","chance","Enchant"
"45783","汚れた 闇の大精霊","37","41080","汚れた精霊のコア","1","1","20000","0"
"45784","汚れた 光の大精霊","37","41080","汚れた精霊のコア","1","1","20000","0"
"45785","汚れた 地の大精霊","37","20300","アース リング ","1","1","300","0"
"45785","汚れた 地の大精霊","37","41076","汚れた地のコア","1","1","20000","0"
"45786","汚れた 火の大精霊","37","20304","ファイアー リング ","1","1","300","0"
"45786","汚れた 火の大精霊","37","41078","汚れた火のコア","1","1","20000","0"
"45786","汚れた 火の大精霊","37","210023","ドラゴンナイトの書板(マグマ ブレス)","1","1","1000","0"
"45787","汚れた 風の大精霊","37","20302","ウィンド リング ","1","1","300","0"
"45787","汚れた 風の大精霊","37","41079","汚れた風のコア","1","1","20000","0"
"45788","汚れた 水の大精霊","37","20285","ウォーター リング ","1","1","300","0"
"45788","汚れた 水の大精霊","37","41077","汚れた水のコア","1","1","20000","0"
"45789","汚れたオーク","35","41081","オークのバッジ","1","1","20000","0"
"45789","汚れたオーク","35","41242","オークの袋","1","1","100000","0"
"45790","汚れたオーク アーチャー","35","41084","イリュージョン パウダー","1","1","20000","0"
"45790","汚れたオーク アーチャー","35","41242","オークの袋","1","1","100000","0"
"45791","汚れた オーク アックスマン","37","41083","シャーマン パウダー","1","1","20000","0"
"45791","汚れた オーク アックスマン","37","41242","オークの袋","1","1","100000","0"
"45792","汚れたオーク ファイター","40","41082","オークのアミュレット","1","1","20000","0"
"45792","汚れたオーク ファイター","40","41242","オークの袋","1","1","100000","0"
"45793","汚れたオーク パイクマン","42","41085","予言者のパール","1","1","20000","0"
"45793","汚れたオーク パイクマン","42","41242","オークの袋","1","1","100000","0"
"45794","スピリッドの召喚物","40","41086","スピリッドの根","1","1","10000","0"
"45794","スピリッドの召喚物","40","41087","スピリッドの表皮","1","1","10000","0"
"45794","スピリッドの召喚物","40","41088","スピリッドの葉","1","1","10000","0"
"45794","スピリッドの召喚物","40","41089","スピリッドの木の枝","1","1","10000","0"
"45795","スピリッド","65","40074","防具強化スクロール","1","1","20000","0"
"45795","スピリッド","65","40087","武器強化スクロール","1","1","10000","0"
"45795","スピリッド","65","40202","魔法書(フル ヒール)","1","1","10000","0"
"45795","スピリッド","65","40205","魔法書(インビジビリティ)","1","1","2000","0"
"45795","スピリッド","65","40242","精霊の水晶(イレース マジック)","1","1","10000","0"
"45795","スピリッド","65","40248","精霊の水晶(エンタングル)","1","1","20000","0"
"45795","スピリッド","65","40250","精霊の水晶(アース ガーディアン)","1","1","20000","0"
"45795","スピリッド","65","40251","精霊の水晶(アイアン スキン)","1","1","10000","0"
"45795","スピリッド","65","40252","精霊の水晶(エキゾチック バイタライズ)","1","1","20000","0"
"45795","スピリッド","65","40261","精霊の水晶(ウィンド ウォーク)","1","1","20000","0"
"45795","スピリッド","65","41086","スピリッドの根","1","1","50000","0"
"45795","スピリッド","65","41087","スピリッドの表皮","1","1","50000","0"
"45795","スピリッド","65","41088","スピリッドの葉","1","1","50000","0"
"45795","スピリッド","65","41089","スピリッドの木の枝","1","1","50000","0"
"45795","スピリッド","65","140074","防具強化スクロール","1","1","4000","0"
"45795","スピリッド","65","140087","武器強化スクロール","1","1","2000","0"
"45795","スピリッド","65","140089","復活スクロール","1","5","100000","0"
"45796","マイノ シャーマンのストーン ゴーレム","32","41103","岩の塊","1","1","100000","0"
"45796","マイノ シャーマンのストーン ゴーレム","32","210013","記憶の水晶(イリュージョン[ダイア ゴーレム])","1","1","1000","0"
"45797","マイノ","35","149","ミノタウルス アックス","1","1","5000","0"
"45797","マイノ","35","40074","防具強化スクロール","1","1","4000","0"
"45797","マイノ","35","41106","マイノ の尻尾","1","1","100000","0"
"45798","マイノ シャーマンのアイアン ゴーレム","37","41104","鉄鉱石","1","1","100000","0"
"45799","マイノ シャーマンのラヴァ ゴーレム","40","41105","火山岩","1","1","100000","0"
"45800","マイノ シャーマンのリビング アーマー","55","41107","鎧の欠片","1","1","100000","0"
"45801","マイノ シャーマンのダイア ゴーレム","61","40013","ヘイスト ポーション","1","2","20000","0"
"45801","マイノ シャーマンのダイア ゴーレム","61","40074","防具強化スクロール","1","1","20000","0"
"45801","マイノ シャーマンのダイア ゴーレム","61","40087","武器強化スクロール","1","1","10000","0"
"45801","マイノ シャーマンのダイア ゴーレム","61","40222","\aE魔法書(ディスインテグレート)","1","1","10","0"
"45801","マイノ シャーマンのダイア ゴーレム","61","41108","ダイアモンドの原石","1","1","100000","0"
"45801","マイノ シャーマンのダイア ゴーレム","61","210013","記憶の水晶(イリュージョン[ダイア ゴーレム])","1","1","5000","0"
"45802","テスト","65","20049","アントクイーン ゴールデンウィング ","1","1","1000","0"
"45802","テスト","65","20050","アントクイーン シルバーウィング ","1","1","1000","0"
"45802","テスト","65","20077","インビジビリティ クローク ","1","1","500","0"
"45802","テスト","65","20079","\aFバンパイア マント ","1","1","2000","0"
"45802","テスト","65","22008","魔王のリング","1","1","600","0"
"45802","テスト","65","22009","気迫のリング","1","1","600","0"
"45802","テスト","65","222328","魔法防御ゲートル","1","1","2000","0"
"45802","テスト","65","510220","マジックドール：サイクロプス","1","1","1000","0"
"45802","テスト","65","810003","職人の武器強化スクロール","1","1","1000","0"
"45802","テスト","65","820018","ピュア エリクサー","5","20","300000","0"
"45804","バクーク","20","140088","変身スクロール","1","1","30000","0"
"45806","クラブマン","25","40074","防具強化スクロール","1","1","3000","0"
"45806","クラブマン","25","40187","魔法書(フィジカル エンチャント：STR)","1","1","700","0"
"45806","クラブマン","25","140100","テレポート スクロール","1","1","100000","0"
"45811","ヴァリアント クラブマン","27","40074","防具強化スクロール","1","1","4000","0"
"45811","ヴァリアント クラブマン","27","40172","魔法書(ウェポン ブレイク)","1","1","700","0"
"45811","ヴァリアント クラブマン","27","40255","精霊の水晶(ネイチャーズ ブレッシング)","1","1","100","0"
"45811","ヴァリアント クラブマン","27","140100","テレポート スクロール","1","1","100000","0"
"45812","シーダンサー","27","40015","魔力回復 ポーション","1","1","500","0"
"45812","シーダンサー","27","40047","エメラルド","1","1","5000","0"
"45812","シーダンサー","27","40183","魔法書(コーン オブ コールド)","1","1","700","0"
"45812","シーダンサー","27","40202","魔法書(フル ヒール)","1","1","2000","0"
"45812","シーダンサー","27","40253","精霊の水晶(ウォーター ライフ)","1","1","1000","0"
"45812","シーダンサー","27","40255","精霊の水晶(ネイチャーズ ブレッシング)","1","1","1000","0"
"45813","ヴァリアント マーマン","28","40015","魔力回復 ポーション","1","1","500","0"
"45814","ヴァリアント アリゲーター","30","20207","ウォーター ブーツ ","1","1","1000","0"
"45815","ヴァリアント ラミア","30","40016","ウィズダム ポーション","1","1","500","0"
"45815","ヴァリアント ラミア","30","40306","エヴァの遺産","1","1","1000","0"
"45816","シャーク","30","40018","強化 ヘイスト ポーション","1","1","3000","0"
"45816","シャーク","30","49040","シャークの卵","1","1","5000","0"
"45818","アステ","31","40014","ブレイブ ポーション","1","1","500","0"
"45818","アステ","31","40018","強化 ヘイスト ポーション","1","1","4000","0"
"45818","アステ","31","40202","魔法書(フル ヒール)","1","1","2000","0"
"45818","アステ","31","140100","テレポート スクロール","1","1","50000","0"
"45819","イレッカドム","32","40007","コール ライトニング ワンド","1","1","3000","0"
"45819","イレッカドム","32","40014","ブレイブ ポーション","1","1","500","0"
"45819","イレッカドム","32","40074","防具強化スクロール","1","1","5000","0"
"45819","イレッカドム","32","40179","魔法書(コール ライトニング)","1","1","1000","0"
"45819","イレッカドム","32","40196","魔法書(サモン モンスター)","1","1","2000","0"
"45819","イレッカドム","32","40210","魔法書(ライトニング ストーム)","1","1","1000","0"
"45819","イレッカドム","32","49045","イレッカドム肉","1","1","5000","0"
"45819","イレッカドム","32","140100","テレポート スクロール","1","1","50000","0"
"45821","ヴァリアント ラミア","32","40016","ウィズダム ポーション","1","1","500","0"
"45822","タートル ドラゴン","32","40014","ブレイブ ポーション","1","1","500","0"
"45822","タートル ドラゴン","32","40183","魔法書(コーン オブ コールド)","1","1","1000","0"
"45822","タートル ドラゴン","32","40189","魔法書(キャンセレーション)","1","1","1000","0"
"45822","タートル ドラゴン","32","140100","テレポート スクロール","1","1","50000","0"
"45823","クラスタシアン","33","40014","ブレイブ ポーション","1","1","500","0"
"45823","クラスタシアン","33","40074","防具強化スクロール","1","1","4000","0"
"45823","クラスタシアン","33","40087","武器強化スクロール","1","1","1000","0"
"45823","クラスタシアン","33","40183","魔法書(コーン オブ コールド)","1","1","1000","0"
"45823","クラスタシアン","33","40185","魔法書(ダークネス)","1","1","1000","0"
"45824","ヴァリアント ライカンスロープ","34","40018","強化 ヘイスト ポーション","1","1","4000","0"
"45824","ヴァリアント ライカンスロープ","34","40053","最高級 ルビー","1","1","3000","0"
"45824","ヴァリアント ライカンスロープ","34","40089","復活スクロール","1","1","1000","0"
"45824","ヴァリアント ライカンスロープ","34","40126","確認スクロール","1","1","1000","0"
"45826","ドッペルゲンガー","35","40088","変身スクロール","1","1","10000","0"
"45826","ドッペルゲンガー","35","40126","確認スクロール","1","1","1000","0"
"45827","ヴァリアント リザードマン","36","20060","パイレーツ クローク ","1","1","10000","0"
"45827","ヴァリアント リザードマン","36","20306","マイナー ボディ ベルト","1","1","1000","0"
"45827","ヴァリアント リザードマン","36","40044","ダイアモンド","1","1","10000","0"
"45827","ヴァリアント リザードマン","36","40079","帰還スクロール","1","1","1000","0"
"45828","ドッペルゲンガー","40","129","メイジ スタッフ","1","1","10000","0"
"45828","ドッペルゲンガー","40","40015","魔力回復 ポーション","1","1","500","0"
"45828","ドッペルゲンガー","40","40079","帰還スクロール","1","1","1000","0"
"45828","ドッペルゲンガー","40","40089","復活スクロール","1","1","1000","0"
"45828","ドッペルゲンガー","40","40126","確認スクロール","1","1","1000","0"
"45828","ドッペルゲンガー","40","40181","魔法書(テイミング モンスター)","1","1","1000","0"
"45829","バルバドス","70","9","オリハルコン ダガー","1","1","2000","0"
"45829","バルバドス","70","41","刀","1","1","10000","0"
"45829","バルバドス","70","57","ツルギ","1","1","500","0"
"45829","バルバドス","70","64","グレートソード","1","1","3000","0"
"45829","バルバドス","70","129","メイジ スタッフ","1","1","10000","0"
"45829","バルバドス","70","131","フォース スタッフ","1","1","10000","0"
"45829","バルバドス","70","20006","ナイト バイザー ","1","1","10000","0"
"45829","バルバドス","70","20056","マジック クローク ","1","1","30000","0"
"45829","バルバドス","70","20154","プレート メイル ","1","1","10000","0"
"45829","バルバドス","70","20187","パワー グローブ ","1","1","2000","0"
"45829","バルバドス","70","20284","サモンコントロール リング ","1","1","2000","0"
"45829","バルバドス","70","20288","テレポート コントロール リング ","1","1","2000","0"
"45829","バルバドス","70","40006","異界のコール ライトニング ワンド","1","1","5000","0"
"45829","バルバドス","70","40008","変身バー","1","1","10000","0"
"45829","バルバドス","70","40048","高級 ダイアモンド","1","2","50000","0"
"45829","バルバドス","70","40052","最高級 ダイアモンド","1","1","10000","0"
"45829","バルバドス","70","40074","防具強化スクロール","1","2","20000","0"
"45829","バルバドス","70","40087","武器強化スクロール","1","2","10000","0"
"45829","バルバドス","70","40089","復活スクロール","1","3","1000","0"
"45829","バルバドス","70","40093","ブランク スクロール(Lv4)","1","5","2000","0"
"45829","バルバドス","70","40094","ブランク スクロール(Lv5)","1","5","2000","0"
"45829","バルバドス","70","40164","技術書(ショック スタン)","1","1","3000","0"
"45829","バルバドス","70","40166","技術書(バウンス アタック)","1","1","1000","0"
"45829","バルバドス","70","40180","魔法書(グレーター ヒール)","1","1","5000","0"
"45829","バルバドス","70","40182","魔法書(リムーブ カーズ)","1","1","5000","0"
"45829","バルバドス","70","40184","魔法書(マナ ドレイン)","1","1","5000","0"
"45829","バルバドス","70","40187","魔法書(フィジカル エンチャント：STR)","1","1","5000","0"
"45829","バルバドス","70","40189","魔法書(キャンセレーション)","1","1","5000","0"
"45829","バルバドス","70","40191","魔法書(サン バースト)","1","1","30000","0"
"45829","バルバドス","70","40197","魔法書(ホーリー ウォーク)","1","1","5000","0"
"45829","バルバドス","70","40210","魔法書(ライトニング ストーム)","1","1","5000","0"
"45829","バルバドス","70","40213","魔法書(イミューン トゥ ハーム)","1","1","5000","0"
"45829","バルバドス","70","40224","魔法書(アドバンスド スピリッツ)","1","1","500","0"
"45829","バルバドス","70","40246","精霊の水晶(カウンター ミラー)","1","1","5000","0"
"45829","バルバドス","70","40253","精霊の水晶(ウォーター ライフ)","1","1","20000","0"
"45829","バルバドス","70","40254","精霊の水晶(ネイチャーズ タッチ)","1","1","20000","0"
"45829","バルバドス","70","40255","精霊の水晶(ネイチャーズ ブレッシング)","1","1","5000","0"
"45829","バルバドス","70","40267","闇精霊の水晶(シャドウ アーマー)","1","1","5000","0"
"45829","バルバドス","70","40277","闇精霊の水晶(シャドウ ファング)","1","1","5000","0"
"45829","バルバドス","70","40524","黒い血痕","1","3","10000","0"
"45829","バルバドス","70","140074","防具強化スクロール","1","1","4000","0"
"45829","バルバドス","70","140087","武器強化スクロール","1","1","2000","0"
"45830","ダークエルフ ソルジャー","71","168","ダーク クロスボウ","1","1","1000","0"
"45830","ダークエルフ ソルジャー","71","188","ラスタバド ヘビークロスボウ","1","1","500","0"
"45830","ダークエルフ ソルジャー","71","20070","ダーク マント","1","1","1000","0"
"45830","ダークエルフ ソルジャー","71","30131","壊れた炎のリング","1","1","30","0"
"45830","ダークエルフ ソルジャー","71","40013","ヘイスト ポーション","1","1","2000","0"
"45830","ダークエルフ ソルジャー","71","40025","ブラインド ポーション","1","1","2000","0"
"45830","ダークエルフ ソルジャー","71","40055","最高級 エメラルド","1","1","2000","0"
"45830","ダークエルフ ソルジャー","71","40068","エルヴン ワッフル","1","1","2000","0"
"45830","ダークエルフ ソルジャー","71","40088","変身スクロール","1","1","2000","0"
"45830","ダークエルフ ソルジャー","71","40119","解呪スクロール","1","1","3000","0"
"45830","ダークエルフ ソルジャー","71","40166","技術書(バウンス アタック)","1","1","100","0"
"45830","ダークエルフ ソルジャー","71","40258","精霊の水晶(バーニング ウェポン)","1","1","2000","0"
"45830","ダークエルフ ソルジャー","71","40269","闇精霊の水晶(ドレス マイティー)","1","1","2000","0"
"45830","ダークエルフ ソルジャー","71","40667","暗殺軍のバッジ","1","1","2000","0"
"45830","ダークエルフ ソルジャー","71","40969","魂の結晶体","1","1","1500","0"
"45830","ダークエルフ ソルジャー","71","41150","精霊の水晶(アディショナル ファイアー)","1","1","2000","0"
"45831","カーズド ダークエルフ ナイト","72","40074","防具強化スクロール","1","1","4000","0"
"45831","カーズド ダークエルフ ナイト","72","40087","武器強化スクロール","1","1","2000","0"
"45831","カーズド ダークエルフ ナイト","72","40987","呪われたブラック イアリング","1","1","1000","0"
"45831","カーズド ダークエルフ ナイト","72","41425","封印された歴史書1枚のポケット","1","1","1","0"
"45831","カーズド ダークエルフ ナイト","72","41426","封印された歴史書2章ポケット","1","1","1","0"
"45831","カーズド ダークエルフ ナイト","72","41427","封印された歴史書第3章ポケット","1","1","1","0"
"45831","カーズド ダークエルフ ナイト","72","41428","封印された歴史書第4章ポケット","1","1","1","0"
"45831","カーズド ダークエルフ ナイト","72","41429","封印された歴史書第5章ポケット","1","1","1","0"
"45831","カーズド ダークエルフ ナイト","72","41430","封印された歴史書第6章ポケット","1","1","1","0"
"45831","カーズド ダークエルフ ナイト","72","41431","封印された歴史書第7章ポケット","1","1","1","0"
"45831","カーズド ダークエルフ ナイト","72","41432","封印された歴史書8章ポケット","1","1","1","0"
"45831","カーズド ダークエルフ ナイト","72","140074","防具強化スクロール","1","1","300","0"
"45831","カーズド ダークエルフ ナイト","72","140087","武器強化スクロール","1","1","150","0"
"45841","ウルフビーストテイマー","71","30134","壊れた嵐のリング","1","1","30","0"
"45841","ウルフビーストテイマー","43","40454","ビースト リング","1","1","10000","0"
"45841","ウルフビーストテイマー","43","40638","魔獣軍のバッジ","1","1","3000","0"
"45841","ウルフビーストテイマー","43","40652","バーニング レザー","1","1","10000","0"
"45841","ウルフビーストテイマー","43","40655","クリスタル ギムレット","1","1","10000","0"
"45841","ウルフビーストテイマー","43","40675","闇の鉱石","1","1","5000","0"
"45844","魔獣軍王 バランカ","77","155","魔獣軍王のクロウ","1","1","2000","0"
"45844","魔獣軍王 バランカ","77","163","バランカ クロウ","1","1","150","0"
"45844","魔獣軍王 バランカ","77","164","ダークネス クロウ","1","1","700","0"
"45844","魔獣軍王 バランカ","77","20022","バランカ ヘルム ","1","1","100","0"
"45844","魔獣軍王 バランカ","77","20113","ジェネラル アーマー ","1","1","2000","0"
"45844","魔獣軍王 バランカ","77","20116","バランカ アーマー ","1","1","300","0"
"45844","魔獣軍王 バランカ","77","20169","バランカ グローブ ","1","1","1000","0"
"45844","魔獣軍王 バランカ","77","20200","魔獣軍王のブーツ ","1","1","300","0"
"45844","魔獣軍王 バランカ","77","20202","バランカ ブーツ ","1","1","100","0"
"45844","魔獣軍王 バランカ","77","20313","ダーク ベルト ","1","1","1000","0"
"45844","魔獣軍王 バランカ","77","40638","魔獣軍のバッジ","1","1","2000","0"
"45844","魔獣軍王 バランカ","77","40675","闇の鉱石","1","2","5000","0"
"45844","魔獣軍王 バランカ","77","40961","魔獣軍王の印章","1","1","100000","0"
"45844","魔獣軍王 バランカ","77","140074","防具強化スクロール","1","1","4000","0"
"45844","魔獣軍王 バランカ","77","140087","武器強化スクロール","1","1","2000","0"
"45844","魔獣軍王 バランカ","77","210030","ドラゴンナイトの書板(モータル ボディ)","1","1","1000","0"
"45863","魔霊軍王 ライア","65","117","ライア ワンド","1","1","2000","0"
"45863","魔霊軍王 ライア","65","20106","ライア ローブ ","1","1","2000","0"
"45863","魔霊軍王 ライア","67","20129","ビショップ ローブ ","1","1","2000","0"
"45863","魔霊軍王 ライア","65","20252","ライア アミュレット ","1","1","2000","0"
"45863","魔霊軍王 ライア","65","20253","魔霊軍王のアミュレット ","1","1","500","0"
"45863","魔霊軍王 ライア","65","20279","ライア リング ","1","1","50","0"
"45863","魔霊軍王 ライア","65","40209","魔法書(サイレンス)","1","1","10000","0"
"45863","魔霊軍王 ライア","65","40675","闇の鉱石","1","5","5000","0"
"45863","魔霊軍王 ライア","65","40960","魔霊軍王の印章","1","1","300000","0"
"45863","魔霊軍王 ライア","65","210033","ドラゴンナイトの書板(アイ オブ ドラゴン)","1","1","1000","0"
"45867","カーズド ダークエルフ ファイター","72","40074","防具強化スクロール","1","1","4000","0"
"45867","カーズド ダークエルフ ファイター","72","40087","武器強化スクロール","1","1","2000","0"
"45867","カーズド ダークエルフ ファイター","72","40988","呪われたブラック イアリング","1","1","1000","0"
"45867","カーズド ダークエルフ ファイター","72","41425","封印された歴史書1枚のポケット","1","1","1","0"
"45867","カーズド ダークエルフ ファイター","72","41426","封印された歴史書2章ポケット","1","1","1","0"
"45867","カーズド ダークエルフ ファイター","72","41427","封印された歴史書第3章ポケット","1","1","1","0"
"45867","カーズド ダークエルフ ファイター","72","41428","封印された歴史書第4章ポケット","1","1","1","0"
"45867","カーズド ダークエルフ ファイター","72","41429","封印された歴史書第5章ポケット","1","1","1","0"
"45867","カーズド ダークエルフ ファイター","72","41430","封印された歴史書第6章ポケット","1","1","1","0"
"45867","カーズド ダークエルフ ファイター","72","41431","封印された歴史書第7章ポケット","1","1","1","0"
"45867","カーズド ダークエルフ ファイター","72","41432","封印された歴史書8章ポケット","1","1","1","0"
"45867","カーズド ダークエルフ ファイター","72","140074","防具強化スクロール","1","1","300","0"
"45867","カーズド ダークエルフ ファイター","72","140087","武器強化スクロール","1","1","150","0"
"45869","カーズド ダークエルフ メイジ","72","40074","防具強化スクロール","1","1","4000","0"
"45869","カーズド ダークエルフ メイジ","72","40087","武器強化スクロール","1","1","2000","0"
"45869","カーズド ダークエルフ メイジ","72","40989","呪われたブラック イアリング","1","1","1000","0"
"45869","カーズド ダークエルフ メイジ","72","41425","封印された歴史書1枚のポケット","1","1","1","0"
"45869","カーズド ダークエルフ メイジ","72","41426","封印された歴史書2章ポケット","1","1","1","0"
"45869","カーズド ダークエルフ メイジ","72","41427","封印された歴史書第3章ポケット","1","1","1","0"
"45869","カーズド ダークエルフ メイジ","72","41428","封印された歴史書第4章ポケット","1","1","1","0"
"45869","カーズド ダークエルフ メイジ","72","41429","封印された歴史書第5章ポケット","1","1","1","0"
"45869","カーズド ダークエルフ メイジ","72","41430","封印された歴史書第6章ポケット","1","1","1","0"
"45869","カーズド ダークエルフ メイジ","72","41431","封印された歴史書第7章ポケット","1","1","1","0"
"45869","カーズド ダークエルフ メイジ","72","41432","封印された歴史書8章ポケット","1","1","1","0"
"45869","カーズド ダークエルフ メイジ","72","140074","防具強化スクロール","1","1","300","0"
"45869","カーズド ダークエルフ メイジ","72","140087","武器強化スクロール","1","1","150","0"
"45874","ヴァリアント リザードマン","35","20423","赤呪のアミュレット ","1","1","5000","0"
"45875","ラバーボーン ヘッド","32","40710","友人のバッグ","1","1","1000000","0"
"45876","","1","40308","アデナ","10","20","1000000","0"
"45877","戦士#パワーグリップ","1","20155","パイレーツ チェストアーマー ","1","1","10000","0"
"45877","戦士#パワーグリップ","1","40100","テレポート スクロール","4","4","1000","0"
"45877","戦士#パワーグリップ","1","40126","確認スクロール","4","4","1000","0"
"45878","ドレイクの幽霊","42","40620","2番目の迷路の鍵","1","1","1000000","0"
"45883","リビル","1","40596","死の誓約書","1","1","400000","0"
"45884","デドフ","1","40596","死の誓約書","1","1","400000","0"
"45885","イカ","1","40596","死の誓約書","1","1","400000","0"
"45886","トド","1","40596","死の誓約書","1","1","400000","0"
"45887","ロデク","1","40596","死の誓約書","1","1","400000","0"
"45888","アトシン","1","40596","死の誓約書","1","1","400000","0"
"45889","トダ","1","40596","死の誓約書","1","1","400000","0"
"45890","オーム","19","40089","復活スクロール","1","1","1000","0"
"45890","オーム","19","40308","アデナ","20","70","1000000","0"
"45891","凶暴な オーム","21","40089","復活スクロール","1","1","1000","0"
"45891","凶暴な オーム","21","40308","アデナ","50","70","1000000","0"
"45892","ヘビー オーム","23","187","ラスタバド クロスボウ","1","1","300","0"
"45892","ヘビー オーム","23","40308","アデナ","50","70","1000000","0"
"45893","凶暴な ヘビー オーム","25","188","ラスタバド ヘビークロスボウ","1","1","300","0"
"45893","凶暴な ヘビー オーム","25","40014","ブレイブ ポーション","1","1","500","0"
"45893","凶暴な ヘビー オーム","25","40018","強化 ヘイスト ポーション","1","1","500","0"
"45893","凶暴な ヘビー オーム","25","40074","防具強化スクロール","1","1","1000","0"
"45893","凶暴な ヘビー オーム","25","40087","武器強化スクロール","1","1","500","0"
"45893","凶暴な ヘビー オーム","25","40308","アデナ","50","70","1000000","0"
"45894","ダークエルフの敗残兵","26","40308","アデナ","50","70","1000000","0"
"45894","ダークエルフの敗残兵","26","40614","鉱物回収書","1","1","5000","0"
"45894","ダークエルフの敗残兵","26","40999","ダークエルフ ソルジャー バッジ","1","1","1000","0"
"45895","ダークエルフの敗残兵","27","10","ラスタバド ブレード","1","1","300","0"
"45895","ダークエルフの敗残兵","27","176","ラスタバド ボウ","1","1","1000","0"
"45895","ダークエルフの敗残兵","27","20102","ラスタバド レザー アーマー ","1","1","500","0"
"45895","ダークエルフの敗残兵","27","20199","ラスタバド ブーツ ","1","1","500","0"
"45895","ダークエルフの敗残兵","27","40016","ウィズダム ポーション","1","1","500","0"
"45895","ダークエルフの敗残兵","27","40100","テレポート スクロール","1","1","1000","0"
"45895","ダークエルフの敗残兵","27","40308","アデナ","50","70","1000000","0"
"45895","ダークエルフの敗残兵","27","40432","ディアド スクロールの切れ端","1","1","500","0"
"45895","ダークエルフの敗残兵","27","40444","ブラックミスリルの原石","1","1","3000","0"
"45895","ダークエルフの敗残兵","27","40524","黒い血痕","1","1","2000","0"
"45895","ダークエルフの敗残兵","27","40999","ダークエルフ ソルジャー バッジ","1","1","1000","0"
"45896","ダークエルフの敗残兵","28","40308","アデナ","50","70","1000000","0"
"45896","ダークエルフの敗残兵","28","40999","ダークエルフ ソルジャー バッジ","1","1","1000","0"
"45897","ダークエルフの敗残兵","29","38","ラスタバド ロングソード","1","1","1000","0"
"45897","ダークエルフの敗残兵","29","20070","ダーク マント","1","1","500","0"
"45897","ダークエルフの敗残兵","29","20102","ラスタバド レザー アーマー ","1","1","500","0"
"45897","ダークエルフの敗残兵","29","20199","ラスタバド ブーツ ","1","1","500","0"
"45897","ダークエルフの敗残兵","29","40014","ブレイブ ポーション","1","1","500","0"
"45897","ダークエルフの敗残兵","29","40016","ウィズダム ポーション","1","1","500","0"
"45897","ダークエルフの敗残兵","29","40074","防具強化スクロール","1","1","1000","0"
"45897","ダークエルフの敗残兵","29","40087","武器強化スクロール","1","1","300","0"
"45897","ダークエルフの敗残兵","29","40100","テレポート スクロール","1","1","1000","0"
"45897","ダークエルフの敗残兵","29","40200","魔法書(バーサーカー)","1","1","200","0"
"45897","ダークエルフの敗残兵","29","40269","闇精霊の水晶(ドレス マイティー)","1","1","200","0"
"45897","ダークエルフの敗残兵","29","40271","闇精霊の水晶(バーニング スピリッツ)","1","1","200","0"
"45897","ダークエルフの敗残兵","29","40279","闇精霊の水晶(ドレス イベイジョン)","1","1","1000","0"
"45897","ダークエルフの敗残兵","29","40308","アデナ","50","70","1000000","0"
"45897","ダークエルフの敗残兵","29","40432","ディアド スクロールの切れ端","1","1","500","0"
"45897","ダークエルフの敗残兵","29","40444","ブラックミスリルの原石","1","1","3000","0"
"45897","ダークエルフの敗残兵","29","40524","黒い血痕","1","1","2000","0"
"45897","ダークエルフの敗残兵","29","40899","鋼鉄の原石","1","1","10000","0"
"45897","ダークエルフの敗残兵","29","40999","ダークエルフ ソルジャー バッジ","1","1","1000","0"
"45897","ダークエルフの敗残兵","29","140100","テレポート スクロール","1","1","10000","0"
"45898","ダークエルフの敗残兵","29","6","ラスタバド ダガー","1","1","1000","0"
"45898","ダークエルフの敗残兵","29","187","ラスタバド クロスボウ","1","1","300","0"
"45898","ダークエルフの敗残兵","29","40016","ウィズダム ポーション","1","1","500","0"
"45898","ダークエルフの敗残兵","29","40074","防具強化スクロール","1","1","1000","0"
"45898","ダークエルフの敗残兵","29","40087","武器強化スクロール","1","1","300","0"
"45898","ダークエルフの敗残兵","29","40100","テレポート スクロール","1","1","1000","0"
"45898","ダークエルフの敗残兵","29","40265","闇精霊の水晶(ブラインド ハイディング)","1","1","200","0"
"45898","ダークエルフの敗残兵","29","40266","闇精霊の水晶(エンチャント ベノム)","1","1","200","0"
"45898","ダークエルフの敗残兵","29","40269","闇精霊の水晶(ドレス マイティー)","1","1","200","0"
"45898","ダークエルフの敗残兵","29","40278","闇精霊の水晶(ファイナル バーン)","1","1","1000","0"
"45898","ダークエルフの敗残兵","29","40279","闇精霊の水晶(ドレス イベイジョン)","1","1","1000","0"
"45898","ダークエルフの敗残兵","29","40308","アデナ","50","70","1000000","0"
"45898","ダークエルフの敗残兵","29","40426","ダーク フォレスター リング","1","1","500","0"
"45898","ダークエルフの敗残兵","29","40432","ディアド スクロールの切れ端","1","1","500","0"
"45898","ダークエルフの敗残兵","29","40444","ブラックミスリルの原石","1","1","3000","0"
"45898","ダークエルフの敗残兵","29","40524","黒い血痕","1","1","2000","0"
"45898","ダークエルフの敗残兵","29","40999","ダークエルフ ソルジャー バッジ","1","1","1000","0"
"45898","ダークエルフの敗残兵","29","140100","テレポート スクロール","1","1","10000","0"
"45899","ダークエルフの敗残兵","30","122","ラスタバド スタッフ","1","1","1000","0"
"45899","ダークエルフの敗残兵","30","20103","ラスタバド ローブ ","1","1","500","0"
"45899","ダークエルフの敗残兵","30","40015","魔力回復 ポーション","1","1","500","0"
"45899","ダークエルフの敗残兵","30","40016","ウィズダム ポーション","1","1","500","0"
"45899","ダークエルフの敗残兵","30","40100","テレポート スクロール","1","1","1000","0"
