"item_id","name","bless","enchantlvl","attr_enchantlvl","price"
"20218","ブラック エルダー サンダル ","1","4","0","1000000"
"20218","ブラック エルダー サンダル ","1","5","0","3000000"
"20218","ブラック エルダー サンダル ","1","6","0","7000000"
"20218","ブラック エルダー サンダル ","1","7","0","12000000"
"20218","ブラック エルダー サンダル ","1","8","0","35000000"
"20218","ブラック エルダー サンダル ","1","9","0","90000000"
"20218","ブラック エルダー サンダル ","1","10","0","17000000"
"20218","ブラック エルダー サンダル ","1","11","0","52000000"
"20228","ジェネラル シールド ","0","0","0","50000"
"20228","ジェネラル シールド ","0","1","0","60000"
"20228","ジェネラル シールド ","0","2","0","70000"
"20228","ジェネラル シールド ","0","3","0","80000"
"20228","ジェネラル シールド ","0","4","0","90000"
"20228","ジェネラル シールド ","0","5","0","100000"
"20228","ジェネラル シールド ","0","6","0","110000"
"20228","ジェネラル シールド ","0","7","0","500000"
"20228","ジェネラル シールド ","0","8","0","1100000"
"20228","ジェネラル シールド ","0","9","0","2500000"
"20228","ジェネラル シールド ","0","10","0","4500000"
"20228","ジェネラル シールド ","1","0","0","50000"
"20228","ジェネラル シールド ","1","1","0","60000"
"20228","ジェネラル シールド ","1","2","0","70000"
"20228","ジェネラル シールド ","1","3","0","80000"
"20228","ジェネラル シールド ","1","4","0","90000"
"20228","ジェネラル シールド ","1","5","0","100000"
"20228","ジェネラル シールド ","1","6","0","110000"
"20228","ジェネラル シールド ","1","7","0","500000"
"20228","ジェネラル シールド ","1","8","0","1100000"
"20228","ジェネラル シールド ","1","9","0","2500000"
"20228","ジェネラル シールド ","1","10","0","4500000"
"20233","ビショップ ブック ","0","0","0","50000"
"20233","ビショップ ブック ","0","1","0","60000"
"20233","ビショップ ブック ","0","2","0","70000"
"20233","ビショップ ブック ","0","3","0","80000"
"20233","ビショップ ブック ","0","4","0","90000"
"20233","ビショップ ブック ","0","5","0","100000"
"20233","ビショップ ブック ","0","6","0","110000"
"20233","ビショップ ブック ","0","7","0","500000"
"20233","ビショップ ブック ","0","8","0","1100000"
"20233","ビショップ ブック ","0","9","0","2500000"
"20233","ビショップ ブック ","0","10","0","4500000"
"20233","ビショップ ブック ","1","0","0","50000"
"20233","ビショップ ブック ","1","1","0","60000"
"20233","ビショップ ブック ","1","2","0","70000"
"20233","ビショップ ブック ","1","3","0","80000"
"20233","ビショップ ブック ","1","4","0","90000"
"20233","ビショップ ブック ","1","5","0","100000"
"20233","ビショップ ブック ","1","6","0","110000"
"20233","ビショップ ブック ","1","7","0","500000"
"20233","ビショップ ブック ","1","8","0","1100000"
"20233","ビショップ ブック ","1","9","0","2500000"
"20233","ビショップ ブック ","1","10","0","4500000"
"20254","魅力のアミュレット ","0","0","0","100000"
"20254","魅力のアミュレット ","1","0","0","100000"
"20256","機敏のアミュレット ","0","0","0","100000"
"20256","機敏のアミュレット ","1","0","0","100000"
"20257","ブラック ウィザード アミュレット ","0","0","0","4500000"
"20257","ブラック ウィザード アミュレット ","1","0","0","4500000"
"20264","腕力のアミュレット ","0","0","0","100000"
"20264","腕力のアミュレット ","1","0","0","100000"
"20266","知力のアミュレット ","0","0","0","100000"
"20266","知力のアミュレット ","1","0","0","100000"
"20267","精神のアミュレット ","0","0","0","100000"
"20267","精神のアミュレット ","1","0","0","100000"
"20268","体力のアミュレット ","0","0","0","100000"
"20268","体力のアミュレット ","1","0","0","100000"
"20280","マジック プロテクション リング ","0","0","0","20000"
"20280","マジック プロテクション リング ","0","1","0","150000"
"20280","マジック プロテクション リング ","0","2","0","1000000"
"20280","マジック プロテクション リング ","0","3","0","10000000"
"20280","マジック プロテクション リング ","0","4","0","40000000"
"20280","マジック プロテクション リング ","0","5","0","120000000"
"20280","マジック プロテクション リング ","0","6","0","280000000"
"20280","マジック プロテクション リング ","0","7","0","450000000"
"20280","マジック プロテクション リング ","0","8","0","1200000000"
"20280","マジック プロテクション リング ","0","9","0","1950000000"
"20280","マジック プロテクション リング ","1","0","0","20000"
"20280","マジック プロテクション リング ","1","1","0","150000"
"20280","マジック プロテクション リング ","1","2","0","1000000"
"20280","マジック プロテクション リング ","1","3","0","10000000"
"20280","マジック プロテクション リング ","1","4","0","40000000"
"20280","マジック プロテクション リング ","1","5","0","120000000"
"20280","マジック プロテクション リング ","1","6","0","280000000"
"20280","マジック プロテクション リング ","1","7","0","450000000"
"20280","マジック プロテクション リング ","1","8","0","1200000000"
"20280","マジック プロテクション リング ","1","9","0","1950000000"
"20285","ウォーター リング ","0","0","0","160000"
"20285","ウォーター リング ","1","0","0","160000"
"20289","アビス リング ","0","0","0","20000"
"20289","アビス リング ","0","1","0","150000"
"20289","アビス リング ","0","2","0","1000000"
"20289","アビス リング ","0","3","0","10000000"
"20289","アビス リング ","0","4","0","40000000"
"20289","アビス リング ","0","5","0","120000000"
"20289","アビス リング ","0","6","0","280000000"
"20289","アビス リング ","0","7","0","450000000"
"20289","アビス リング ","0","8","0","1200000000"
"20289","アビス リング ","0","9","0","1950000000"
"20289","アビス リング ","1","0","0","20000"
"20289","アビス リング ","1","1","0","150000"
"20289","アビス リング ","1","2","0","1000000"
"20289","アビス リング ","1","3","0","10000000"
"20289","アビス リング ","1","4","0","40000000"
"20289","アビス リング ","1","5","0","120000000"
"20289","アビス リング ","1","6","0","280000000"
"20289","アビス リング ","1","7","0","450000000"
"20289","アビス リング ","1","8","0","1200000000"
"20289","アビス リング ","1","9","0","1950000000"
"20298","\aFゼニス リング ","0","0","0","1000000"
"20298","\aFゼニス リング ","1","0","0","1000000"
"20300","アース リング ","0","0","0","160000"
"20300","アース リング ","1","0","0","160000"
"20302","ウィンド リング ","0","0","0","160000"
"20302","ウィンド リング ","1","0","0","160000"
"20304","ファイアー リング ","0","0","0","160000"
"20304","ファイアー リング ","1","0","0","160000"
"20317","オーガ ベルト ","0","0","0","500000"
"20317","オーガ ベルト ","1","0","0","500000"
"20320","タイタン ベルト ","0","0","0","700000"
"20320","タイタン ベルト ","1","0","0","700000"
"20422","輝く古代のアミュレット ","0","0","0","5000000"
"20422","輝く古代のアミュレット ","0","1","0","7000000"
"20422","輝く古代のアミュレット ","0","2","0","20000000"
"20422","輝く古代のアミュレット ","0","3","0","40000000"
"20422","輝く古代のアミュレット ","0","4","0","90000000"
"20422","輝く古代のアミュレット ","0","5","0","250000000"
"20422","輝く古代のアミュレット ","0","6","0","550000000"
"20422","輝く古代のアミュレット ","0","7","0","1000000000"
"20422","輝く古代のアミュレット ","0","8","0","1700000000"
"20422","輝く古代のアミュレット ","1","0","0","5000000"
"20422","輝く古代のアミュレット ","1","1","0","7000000"
"20422","輝く古代のアミュレット ","1","2","0","20000000"
"20422","輝く古代のアミュレット ","1","3","0","40000000"
"20422","輝く古代のアミュレット ","1","4","0","90000000"
"20422","輝く古代のアミュレット ","1","5","0","250000000"
"20422","輝く古代のアミュレット ","1","6","0","550000000"
"20422","輝く古代のアミュレット ","1","7","0","1000000000"
"20422","輝く古代のアミュレット ","1","8","0","1700000000"
"30008","","0","0","0","5000000"
"30008","","0","1","0","15000000"
"30008","","0","2","0","35000000"
"30008","","0","3","0","80000000"
"30008","","0","4","0","220000000"
"30008","","0","5","0","450000000"
"30008","","0","6","0","890000000"
"30008","","0","7","0","1560000000"
"30008","","1","0","0","5000000"
"30008","","1","1","0","15000000"
"30008","","1","2","0","35000000"
"30008","","1","3","0","80000000"
"30008","","1","4","0","220000000"
"30008","","1","5","0","450000000"
"30008","","1","6","0","890000000"
"30008","","1","7","0","1560000000"
"30009","","0","0","0","5000000"
"30009","","0","1","0","15000000"
"30009","","0","2","0","35000000"
"30009","","0","3","0","80000000"
"30009","","0","4","0","220000000"
"30009","","0","5","0","450000000"
"30009","","0","6","0","890000000"
"30009","","0","7","0","1560000000"
"30009","","1","0","0","5000000"
"30009","","1","1","0","15000000"
"30009","","1","2","0","35000000"
"30009","","1","3","0","80000000"
"30009","","1","4","0","220000000"
"30009","","1","5","0","450000000"
"30009","","1","6","0","890000000"
"30009","","1","7","0","1560000000"
"40076","","0","0","0","500000"
"40076","","1","0","0","500000"
"40205","","0","0","0","300000"
"40205","","1","0","0","300000"
"40219","","0","0","0","3500000"
"40219","","1","0","0","3500000"
"40222","","0","0","0","1000000000"
"40222","","1","0","0","1000000000"
"40223","","0","0","0","1500000"
"40223","","1","0","0","1500000"
"40224","","0","0","0","100000"
"40224","","1","0","0","100000"
"40238","","0","0","0","650000"
"40238","","1","0","0","650000"
"40249","","0","0","0","200000"
"40249","","1","0","0","200000"
"40466","","0","0","0","25000000"
"40466","","1","0","0","25000000"
"40496","","0","0","0","150"
"40496","","1","0","0","150"
"41148","","0","0","0","1500000000"
"41148","","1","0","0","1500000000"
"41149","","0","0","0","2500000"
"41149","","1","0","0","2500000"
"41152","","0","0","0","300000"
"41152","","1","0","0","3000000"
"41153","","0","0","0","2000000"
"41153","","1","0","0","2000000"
"41248","","0","0","0","70000"
"41248","","1","0","0","70000"
"41249","","0","0","0","1000000"
"41249","","1","0","0","1000000"
"41250","","0","0","0","580000"
"41250","","1","0","0","580000"
"41915","","0","0","0","15000"
"41915","","1","0","0","15000"
"100009","","0","0","0","3500000"
"100009","","0","1","0","3550000"
"100009","","0","2","0","3600000"
"100009","","0","3","0","3650000"
"100009","","0","4","0","3700000"
"100009","","0","5","0","3750000"
"100009","","0","6","0","3800000"
"100009","","0","7","0","5000000"
"100009","","0","8","0","9000000"
"100009","","0","9","0","15000000"
"100009","","0","10","0","30000000"
"100009","","0","11","0","80000000"
"100009","","0","12","0","200000000"
"100009","","1","0","0","3500000"
"100009","","1","1","0","3550000"
"100009","","1","2","0","3600000"
"100009","","1","3","0","3650000"
"100009","","1","4","0","3700000"
"100009","","1","5","0","3750000"
"100009","","1","6","0","3800000"
"100009","","1","7","0","5000000"
"100009","","1","8","0","9000000"
"100009","","1","9","0","15000000"
"100009","","1","10","0","30000000"
"100009","","1","11","0","80000000"
"100009","","1","12","0","200000000"
"100057","","0","0","0","500000"
"100057","","0","1","0","500000"
"100057","","0","2","0","500000"
"100057","","0","3","0","500000"
"100057","","0","4","0","500000"
"100057","","0","5","0","500000"
"100057","","0","6","0","500000"
"100057","","0","7","0","1400000"
"100057","","0","8","0","3500000"
"100057","","0","9","0","8000000"
"100057","","0","10","0","20000000"
"100057","","0","11","0","50000000"
"100057","","1","0","0","500000"
"100057","","1","1","0","500000"
"100057","","1","2","0","500000"
"100057","","1","3","0","500000"
"100057","","1","4","0","500000"
"100057","","1","5","0","500000"
"100057","","1","6","0","500000"
"100057","","1","7","0","1400000"
"100057","","1","8","0","3500000"
"100057","","1","9","0","8000000"
"100057","","1","10","0","20000000"
"100057","","1","11","0","50000000"
"100062","","0","0","0","3000000"
"100062","","0","1","0","3000000"
"100062","","0","2","0","3000000"
"100062","","0","3","0","3000000"
"100062","","0","4","0","3000000"
"100062","","0","5","0","3000000"
"100062","","0","6","0","3000000"
"100062","","0","7","0","3000000"
"100062","","0","8","0","8000000"
"100062","","0","9","0","18000000"
"100062","","0","10","0","45000000"
"100062","","0","11","0","120000000"
"100062","","0","12","0","560000000"
"100062","","1","0","0","3000000"
"100062","","1","1","0","3000000"
"100062","","1","2","0","3000000"
"100062","","1","3","0","3000000"
"100062","","1","4","0","3000000"
"100062","","1","5","0","3000000"
"100062","","1","6","0","3000000"
"100062","","1","7","0","3000000"
"100062","","1","8","0","8000000"
"100062","","1","9","0","18000000"
"100062","","1","10","0","45000000"
"100062","","1","11","0","120000000"
"100062","","1","12","0","560000000"
"100164","","0","0","0","3000000"
"100164","","0","1","0","3000000"
"100164","","0","2","0","3000000"
"100164","","0","3","0","3000000"
"100164","","0","4","0","3000000"
"100164","","0","5","0","3000000"
"100164","","0","6","0","3000000"
"100164","","0","7","0","3000000"
"100164","","0","8","0","18000000"
"100164","","0","9","0","28000000"
"100164","","0","10","0","180000000"
"100164","","0","11","0","350000000"
"100164","","0","12","0","680000000"
"100164","","1","0","0","3000000"
"100164","","1","1","0","3000000"
"100164","","1","2","0","3000000"
"100164","","1","3","0","3000000"
"100164","","1","4","0","3000000"
"100164","","1","5","0","3000000"
"100164","","1","6","0","3000000"
"100164","","1","7","0","3000000"
"100164","","1","8","0","18000000"
"100164","","1","9","0","28000000"
"100164","","1","10","0","180000000"
"100164","","1","11","0","350000000"
"100164","","1","12","0","680000000"
"120011","マジック ヘルム ","0","0","0","200"
"120011","マジック ヘルム ","0","1","0","1000"
"120011","マジック ヘルム ","0","2","0","20000"
"120011","マジック ヘルム ","0","3","0","20000"
"120011","マジック ヘルム ","0","4","0","20000"
"120011","マジック ヘルム ","0","5","0","250000"
"120011","マジック ヘルム ","0","6","0","800000"
"120011","マジック ヘルム ","0","7","0","2500000"
"120011","マジック ヘルム ","0","8","0","9500000"
"120011","マジック ヘルム ","0","9","0","25000000"
"120011","マジック ヘルム ","0","10","0","57000000"
"120011","マジック ヘルム ","0","11","0","250000000"
"120011","マジック ヘルム ","1","0","0","200"
"120011","マジック ヘルム ","1","1","0","1000"
"120011","マジック ヘルム ","1","2","0","20000"
"120011","マジック ヘルム ","1","3","0","20000"
"120011","マジック ヘルム ","1","4","0","20000"
"120011","マジック ヘルム ","1","5","0","250000"
"120011","マジック ヘルム ","1","6","0","800000"
"120011","マジック ヘルム ","1","7","0","2500000"
"120011","マジック ヘルム ","1","8","0","9500000"
"120011","マジック ヘルム ","1","9","0","25000000"
"120011","マジック ヘルム ","1","10","0","57000000"
"120011","マジック ヘルム ","1","11","0","250000000"
"120056","マジック クローク ","0","0","0","200"
"120056","マジック クローク ","0","1","0","1000"
"120056","マジック クローク ","0","2","0","20000"
"120056","マジック クローク ","0","3","0","20000"
"120056","マジック クローク ","0","4","0","20000"
"120056","マジック クローク ","0","5","0","250000"
"120056","マジック クローク ","0","6","0","800000"
"120056","マジック クローク ","0","7","0","2500000"
"120056","マジック クローク ","0","8","0","9500000"
"120056","マジック クローク ","0","9","0","25000000"
"120056","マジック クローク ","0","10","0","57000000"
"120056","マジック クローク ","0","11","0","250000000"
"120056","マジック クローク ","1","0","0","200"
"120056","マジック クローク ","1","1","0","1000"
"120056","マジック クローク ","1","2","0","20000"
"120056","マジック クローク ","1","3","0","20000"
"120056","マジック クローク ","1","4","0","20000"
"120056","マジック クローク ","1","5","0","250000"
"120056","マジック クローク ","1","6","0","800000"
"120056","マジック クローク ","1","7","0","2500000"
"120056","マジック クローク ","1","8","0","9500000"
"120056","マジック クローク ","1","9","0","25000000"
"120056","マジック クローク ","1","10","0","57000000"
"120056","マジック クローク ","1","11","0","250000000"
"120074","神聖な保護マント","0","0","0","1100000"
"120074","神聖な保護マント","0","1","0","1100000"
"120074","神聖な保護マント","0","2","0","1100000"
"120074","神聖な保護マント","0","3","0","1100000"
"120074","神聖な保護マント","0","4","0","1100000"
"120074","神聖な保護マント","0","5","0","2500000"
"120074","神聖な保護マント","0","6","0","8900000"
"120074","神聖な保護マント","0","7","0","21000000"
"120074","神聖な保護マント","0","8","0","45000000"
"120074","神聖な保護マント","0","9","0","120000000"
"120074","神聖な保護マント","0","10","0","350000000"
"120074","神聖な保護マント","0","11","0","800000000"
"120074","神聖な保護マント","1","0","0","1100000"
"120074","神聖な保護マント","1","1","0","1100000"
"120074","神聖な保護マント","1","2","0","1100000"
"120074","神聖な保護マント","1","3","0","1100000"
"120074","神聖な保護マント","1","4","0","1100000"
"120074","神聖な保護マント","1","5","0","2500000"
"120074","神聖な保護マント","1","6","0","8900000"
"120074","神聖な保護マント","1","7","0","21000000"
"120074","神聖な保護マント","1","8","0","45000000"
"120074","神聖な保護マント","1","9","0","120000000"
"120074","神聖な保護マント","1","10","0","350000000"
"120074","神聖な保護マント","1","11","0","800000000"
"120077","インビジビリティ クローク ","0","0","0","75000000"
"120077","インビジビリティ クローク ","0","1","0","75000000"
"120077","インビジビリティ クローク ","0","2","0","75000000"
"120077","インビジビリティ クローク ","0","3","0","75000000"
"120077","インビジビリティ クローク ","0","4","0","75000000"
"120077","インビジビリティ クローク ","0","5","0","75000000"
"120077","インビジビリティ クローク ","1","0","0","75000000"
"120077","インビジビリティ クローク ","1","1","0","75000000"
"120077","インビジビリティ クローク ","1","2","0","75000000"
"120077","インビジビリティ クローク ","1","3","0","75000000"
"120077","インビジビリティ クローク ","1","4","0","75000000"
"120077","インビジビリティ クローク ","1","5","0","75000000"
"120254","魅力のアミュレット ","0","0","0","100000"
"120254","魅力のアミュレット ","1","0","0","100000"
"120256","機敏のアミュレット ","0","0","0","100000"
"120256","機敏のアミュレット ","1","0","0","100000"
"120264","腕力のアミュレット ","0","0","0","100000"
"120264","腕力のアミュレット ","1","0","0","100000"
"120266","知力のアミュレット ","0","0","0","100000"
"120266","知力のアミュレット ","1","0","0","100000"
"120267","精神のアミュレット ","0","0","0","100000"
"120267","精神のアミュレット ","1","0","0","100000"
"120268","体力のアミュレット ","0","0","0","100000"
"120268","体力のアミュレット ","1","0","0","100000"
"120285","ウォーター リング ","0","0","0","160000"
"120285","ウォーター リング ","1","0","0","160000"
"120300","アース リング ","0","0","0","160000"
"120300","アース リング ","1","0","0","160000"
"120302","ウィンド リング ","0","0","0","160000"
"120302","ウィンド リング ","1","0","0","160000"
"120304","ファイアー リング ","0","0","0","160000"
"120304","ファイアー リング ","1","0","0","160000"
"140074","","0","0","0","280000"
"140074","","1","0","0","280000"
"140087","","0","0","0","480000"
"140087","","1","0","0","480000"
"413101","","0","0","0","3000000"
"413101","","0","1","0","3000000"
"413101","","0","2","0","3000000"
"413101","","0","3","0","3000000"
"413101","","0","4","0","3000000"
"413101","","0","5","0","3000000"
"413101","","0","6","0","3000000"
"413101","","0","7","0","3000000"
"413101","","0","8","0","18000000"
"413101","","0","9","0","28000000"
"413101","","0","10","0","180000000"
"413101","","0","11","0","350000000"
"413101","","0","12","0","680000000"
"413101","","1","0","0","3000000"
"413101","","1","1","0","3000000"
"413101","","1","2","0","3000000"
"413101","","1","3","0","3000000"
"413101","","1","4","0","3000000"
"413101","","1","5","0","3000000"
"413101","","1","6","0","3000000"
"413101","","1","7","0","3000000"
"413101","","1","8","0","18000000"
"413101","","1","9","0","28000000"
"413101","","1","10","0","180000000"
"413101","","1","11","0","350000000"
"413101","","1","12","0","680000000"
"413102","","0","0","0","3000000"
"413102","","0","1","0","3000000"
"413102","","0","2","0","3000000"
"413102","","0","3","0","3000000"
"413102","","0","4","0","3000000"
"413102","","0","5","0","3000000"
"413102","","0","6","0","3000000"
"413102","","0","7","0","3000000"
"413102","","0","8","0","18000000"
"413102","","0","9","0","28000000"
"413102","","0","10","0","180000000"
"413102","","0","11","0","350000000"
"413102","","0","12","0","680000000"
"413102","","1","0","0","3000000"
"413102","","1","1","0","3000000"
"413102","","1","2","0","3000000"
"413102","","1","3","0","3000000"
"413102","","1","4","0","3000000"
"413102","","1","5","0","3000000"
"413102","","1","6","0","3000000"
"413102","","1","7","0","3000000"
"413102","","1","8","0","18000000"
"413102","","1","9","0","28000000"
"413102","","1","10","0","180000000"
"413102","","1","11","0","350000000"
"413102","","1","12","0","680000000"
"413103","","0","0","0","3000000"
"413103","","0","1","0","3000000"
"413103","","0","2","0","3000000"
"413103","","0","3","0","3000000"
"413103","","0","4","0","3000000"
"413103","","0","5","0","3000000"
"413103","","0","6","0","3000000"
"413103","","0","7","0","3000000"
"413103","","0","8","0","18000000"
"413103","","0","9","0","28000000"
"413103","","0","10","0","180000000"
"413103","","0","11","0","350000000"
"413103","","0","12","0","680000000"
"413103","","1","0","0","3000000"
"413103","","1","1","0","3000000"
"413103","","1","2","0","3000000"
"413103","","1","3","0","3000000"
"413103","","1","4","0","3000000"
"413103","","1","5","0","3000000"
"413103","","1","6","0","3000000"
"413103","","1","7","0","3000000"
"413103","","1","8","0","18000000"
"413103","","1","9","0","28000000"
"413103","","1","10","0","180000000"
"413103","","1","11","0","350000000"
"413103","","1","12","0","680000000"
"413104","","0","0","0","3000000"
"413104","","0","1","0","3000000"
"413104","","0","2","0","3000000"
"413104","","0","3","0","3000000"
"413104","","0","4","0","3000000"
"413104","","0","5","0","3000000"
"413104","","0","6","0","3000000"
"413104","","0","7","0","3000000"
"413104","","0","8","0","18000000"
"413104","","0","9","0","28000000"
"413104","","0","10","0","180000000"
"413104","","0","11","0","350000000"
"413104","","0","12","0","680000000"
"413104","","1","0","0","3000000"
"413104","","1","1","0","3000000"
"413104","","1","2","0","3000000"
"413104","","1","3","0","3000000"
"413104","","1","4","0","3000000"
"413104","","1","5","0","3000000"
"413104","","1","6","0","3000000"
"413104","","1","7","0","3000000"
"413104","","1","8","0","18000000"
"413104","","1","9","0","28000000"
"413104","","1","10","0","180000000"
"413104","","1","11","0","350000000"
"413104","","1","12","0","680000000"
"413105","","0","0","0","3000000"
"413105","","0","1","0","3000000"
"413105","","0","2","0","3000000"
"413105","","0","3","0","3000000"
"413105","","0","4","0","3000000"
"413105","","0","5","0","3000000"
"413105","","0","6","0","3000000"
"413105","","0","7","0","3000000"
"413105","","0","8","0","18000000"
"413105","","0","9","0","28000000"
"413105","","0","10","0","180000000"
"413105","","0","11","0","350000000"
"413105","","0","12","0","680000000"
"413105","","1","0","0","3000000"
"413105","","1","1","0","3000000"
"413105","","1","2","0","3000000"
"413105","","1","3","0","3000000"
"413105","","1","4","0","3000000"
"413105","","1","5","0","3000000"
"413105","","1","6","0","3000000"
"413105","","1","7","0","3000000"
"413105","","1","8","0","18000000"
"413105","","1","9","0","28000000"
"413105","","1","10","0","180000000"
"413105","","1","11","0","350000000"
"413105","","1","12","0","680000000"
"420000","","0","0","0","20000000"
"420000","","0","1","0","28000000"
"420000","","0","2","0","35000000"
"420000","","0","3","0","68000000"
"420000","","0","4","0","170000000"
"420000","","0","5","0","350000000"
"420000","","0","6","0","720000000"
"420000","","0","7","0","1500000000"
"420000","","1","0","0","20000000"
"420000","","1","1","0","28000000"
"420000","","1","2","0","35000000"
"420000","","1","3","0","68000000"
"420000","","1","4","0","170000000"
"420000","","1","5","0","350000000"
"420000","","1","6","0","720000000"
"420000","","1","7","0","1500000000"
"420001","","0","0","0","500000"
"420001","","0","1","0","1500000"
"420001","","0","2","0","6500000"
"420001","","0","3","0","18000000"
"420001","","0","4","0","45000000"
"420001","","0","5","0","90000000"
"420001","","0","6","0","220000000"
"420001","","0","7","0","350000000"
"420001","","0","8","0","700000000"
"420001","","1","0","0","500000"
"420001","","1","1","0","1500000"
"420001","","1","2","0","6500000"
"420001","","1","3","0","18000000"
"420001","","1","4","0","45000000"
"420001","","1","5","0","90000000"
"420001","","1","6","0","220000000"
"420001","","1","7","0","350000000"
"420001","","1","8","0","700000000"
"420002","","0","0","0","30000000"
"420002","","0","1","0","65000000"
"420002","","0","2","0","180000000"
"420002","","0","3","0","350000000"
"420002","","0","4","0","750000000"
"420002","","0","5","0","1200000000"
"420002","","0","6","0","1900000000"
"420002","","1","0","0","30000000"
"420002","","1","1","0","65000000"
"420002","","1","2","0","180000000"
"420002","","1","3","0","350000000"
"420002","","1","4","0","750000000"
"420002","","1","5","0","1200000000"
"420002","","1","6","0","1900000000"
"420003","","0","0","0","20000000"
"420003","","0","1","0","28000000"
"420003","","0","2","0","35000000"
"420003","","0","3","0","68000000"
"420003","","0","4","0","170000000"
"420003","","0","5","0","350000000"
"420003","","0","6","0","720000000"
"420003","","0","7","0","1500000000"
"420003","","0","8","0","9500000"
"420003","","1","0","0","20000000"
"420003","","1","1","0","28000000"
"420003","","1","2","0","35000000"
"420003","","1","3","0","68000000"
"420003","","1","4","0","170000000"
"420003","","1","5","0","350000000"
"420003","","1","6","0","720000000"
"420003","","1","7","0","1500000000"
"420003","","1","8","0","9500000"
"420011","","0","0","0","300000"
"420011","","0","1","0","300000"
"420011","","0","2","0","300000"
"420011","","0","3","0","300000"
"420011","","0","4","0","300000"
"420011","","0","5","0","2500000"
"420011","","0","6","0","8500000"
"420011","","0","7","0","19000000"
"420011","","0","8","0","45000000"
"420011","","0","9","0","120000000"
"420011","","0","10","0","350000000"
"420011","","0","11","0","800000000"
"420011","","1","0","0","300000"
"420011","","1","1","0","300000"
"420011","","1","2","0","300000"
"420011","","1","3","0","300000"
"420011","","1","4","0","300000"
"420011","","1","5","0","2500000"
"420011","","1","6","0","8500000"
"420011","","1","7","0","19000000"
"420011","","1","8","0","45000000"
"420011","","1","9","0","120000000"
"420011","","1","10","0","350000000"
"420011","","1","11","0","800000000"
"420012","","0","0","0","300000"
"420012","","0","1","0","300000"
"420012","","0","2","0","300000"
"420012","","0","3","0","300000"
"420012","","0","4","0","300000"
"420012","","0","5","0","300000"
"420012","","0","6","0","300000"
"420012","","0","7","0","3500000"
"420012","","0","8","0","12000000"
"420012","","0","9","0","55000000"
"420012","","0","10","0","250000000"
"420012","","0","11","0","800000000"
"420012","","1","0","0","300000"
"420012","","1","1","0","300000"
"420012","","1","2","0","300000"
"420012","","1","3","0","300000"
"420012","","1","4","0","300000"
"420012","","1","5","0","300000"
"420012","","1","6","0","300000"
"420012","","1","7","0","3500000"
"420012","","1","8","0","12000000"
"420012","","1","9","0","55000000"
"420012","","1","10","0","25000000"
"420012","","1","11","0","80000000"
"420013","","0","0","0","500000"
"420013","","0","1","0","1500000"
"420013","","0","2","0","3500000"
"420013","","0","3","0","8000000"
"420013","","0","4","0","22000000"
"420013","","0","5","0","45000000"
"420013","","0","6","0","89000000"
"420013","","0","7","0","15600000"
"420013","","1","0","0","500000"
"420013","","1","1","0","1500000"
"420013","","1","2","0","3500000"
"420013","","1","3","0","8000000"
"420013","","1","4","0","22000000"
"420013","","1","5","0","45000000"
"420013","","1","6","0","89000000"
"420013","","1","7","0","156000000"
"420014","","0","0","0","500000"
"420014","","0","1","0","1500000"
"420014","","0","2","0","3500000"
"420014","","0","3","0","8000000"
"420014","","0","4","0","22000000"
"420014","","0","5","0","45000000"
"420014","","0","6","0","89000000"
"420014","","0","7","0","156000000"
"420014","","1","0","0","500000"
"420014","","1","1","0","1500000"
"420014","","1","2","0","3500000"
"420014","","1","3","0","8000000"
"420014","","1","4","0","22000000"
"420014","","1","5","0","45000000"
"420014","","1","6","0","89000000"
"420014","","1","7","0","156000000"
"420100","","0","0","0","7000000"
"420100","","0","1","0","7000000"
"420100","","0","2","0","7000000"
"420100","","0","3","0","7000000"
"420100","","0","4","0","7000000"
"420100","","0","5","0","13500000"
"420100","","0","6","0","25000000"
"420100","","0","7","0","38000000"
"420100","","0","8","0","65000000"
"420100","","0","9","0","110000000"
"420100","","0","10","0","160000000"
"420100","","0","11","0","195000000"
"420100","","1","0","0","7000000"
"420100","","1","1","0","7000000"
"420100","","1","2","0","7000000"
"420100","","1","3","0","7000000"
"420100","","1","4","0","7000000"
"420100","","1","5","0","13500000"
"420100","","1","6","0","25000000"
"420100","","1","7","0","38000000"
"420100","","1","8","0","65000000"
"420100","","1","9","0","110000000"
"420100","","1","10","0","160000000"
"420100","","1","11","0","195000000"
"420101","","0","0","0","7000000"
"420101","","0","1","0","7000000"
"420101","","0","2","0","7000000"
"420101","","0","3","0","7000000"
"420101","","0","4","0","7000000"
"420101","","0","5","0","13500000"
"420101","","0","6","0","25000000"
"420101","","0","7","0","38000000"
"420101","","0","8","0","65000000"
"420101","","0","9","0","110000000"
"420101","","0","10","0","160000000"
"420101","","0","11","0","195000000"
"420101","","1","0","0","7000000"
"420101","","1","1","0","7000000"
"420101","","1","2","0","7000000"
"420101","","1","3","0","7000000"
"420101","","1","4","0","7000000"
"420101","","1","5","0","13500000"
"420101","","1","6","0","25000000"
"420101","","1","7","0","38000000"
"420101","","1","8","0","65000000"
"420101","","1","9","0","110000000"
"420101","","1","10","0","160000000"
"420101","","1","11","0","195000000"
"420102","","0","0","0","7000000"
"420102","","0","1","0","7000000"
"420102","","0","2","0","7000000"
"420102","","0","3","0","7000000"
