"id","location","count","npc_templateid","group_id","locx","locy","randomx","randomy","locx1","locy1","locx2","locy2","heading","min_respawn_delay","max_respawn_delay","mapid","respawn_screen","movement_distance","rest","near_spawn"
"7228","Medusa","0","45463","0","32731","32981","10","10","0","0","0","0","0","60","120","242","0","0","0","0"
"7229","Medusa","1","45463","0","32735","32990","10","10","0","0","0","0","0","60","120","242","0","0","0","0"
"7230","Vampire","0","45499","0","32747","32998","10","10","0","0","0","0","0","60","120","242","0","0","0","0"
"7231","Vampire","1","45499","0","32747","32990","10","10","0","0","0","0","0","60","120","242","0","0","0","0"
"7232","Vampire","0","45499","0","32729","32971","10","10","0","0","0","0","0","60","120","242","0","0","0","0"
"7233","Vampire","1","45499","0","32726","32966","10","10","0","0","0","0","0","60","120","242","0","0","0","0"
"7234","Vampire","0","45499","0","32736","32947","10","10","0","0","0","0","0","60","120","242","0","0","0","0"
"7235","Vampire","1","45499","0","32732","32941","10","10","0","0","0","0","0","60","120","242","0","0","0","0"
"7236","Vampire","0","45499","0","32747","32963","10","10","0","0","0","0","0","60","120","242","0","0","0","0"
"7237","Vampire","1","45499","0","32758","32963","10","10","0","0","0","0","0","60","120","242","0","0","0","0"
"7238","Vampire","0","45499","0","32764","32980","10","10","0","0","0","0","0","60","120","242","0","0","0","0"
"7239","Vampire","1","45499","0","32769","32980","10","10","0","0","0","0","0","60","120","242","0","0","0","0"
"7240","Nightmare","0","45385","0","32720","32871","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7241","Nightmare","1","45385","0","32680","32875","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7242","Nightmare","0","45385","0","32711","32895","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7243","Nightmare","1","45385","0","32711","32929","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7244","Nightmare","0","45385","0","32726","32959","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7245","Nightmare","1","45385","0","32707","32971","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7246","Nightmare","0","45385","0","32677","32980","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7247","Nightmare","1","45385","0","32679","32955","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7248","Nightmare","0","45385","0","32681","32909","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7249","Nightmare","1","45385","0","32730","32980","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7250","Nightmare","0","45385","0","32743","32869","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7251","Nightmare","1","45385","0","32721","32916","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7252","Nightmare","0","45385","0","32690","32917","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7253","Nightmare","1","45385","0","32688","32938","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7254","Nightmare","0","45385","0","32705","32942","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7255","Death","1","45417","0","32722","32966","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7256","Death","0","45417","0","32704","32935","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7257","Death","1","45417","0","32679","32947","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7258","Death","0","45417","0","32692","32982","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7259","Death","1","45417","0","32691","32881","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7260","Death","0","45417","0","32687","32925","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7261","Death","1","45417","0","32725","32904","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7262","Death","0","45417","0","32728","32877","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7263","Death","1","45417","0","32721","32981","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7264","Death","0","45417","0","32707","32885","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7265","Death","1","45417","0","32671","32873","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7266","Death","0","45417","0","32713","32922","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7267","Death","1","45417","0","32701","32902","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7268","Death","0","45417","0","32687","32891","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7269","Death","1","45417","0","32725","32991","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7270","Cerberus","0","45476","0","32700","32955","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7271","Cerberus","1","45476","0","32730","32895","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7272","Cerberus","0","45476","0","32689","32903","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7273","Cerberus","1","45476","0","32697","32954","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7274","Cerberus","0","45476","0","32729","32969","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7275","Cerberus","1","45476","0","32689","32968","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7276","Cerberus","0","45476","0","32690","32930","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7277","Cerberus","1","45476","0","32690","32945","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7278","Cerberus","0","45476","0","32720","32927","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7279","Cerberus","1","45476","0","32719","32879","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7280","Cerberus","0","45476","0","32694","32867","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7281","Cerberus","1","45476","0","32699","32882","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7282","Cerberus","0","45476","0","32711","32935","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7283","Cerberus","1","45476","0","32711","32977","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7284","Cerberus","0","45476","0","32674","32911","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7285","Vampire","1","45499","0","32701","32927","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7286","Vampire","0","45499","0","32702","32928","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7287","Vampire","1","45499","0","32700","32929","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7288","Vampire","0","45499","0","32718","32897","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7289","Vampire","1","45499","0","32719","32897","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7290","Vampire","0","45499","0","32719","32898","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7291","Vampire","1","45499","0","32714","32967","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7292","Vampire","0","45499","0","32715","32967","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7293","Vampire","1","45499","0","32715","32968","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7294","Vampire","0","45499","0","32682","32904","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7295","Vampire","1","45499","0","32683","32904","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7296","Vampire","0","45499","0","32684","32905","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7297","Vampire","1","45499","0","32682","32879","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7298","Vampire","0","45499","0","32683","32879","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7299","Vampire","1","45499","0","32683","32880","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7300","Vampire","0","45499","0","32734","32878","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7301","Vampire","1","45499","0","32734","32876","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7302","Vampire","0","45499","0","32735","32877","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7303","Vampire","1","45499","0","32704","32951","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7304","Vampire","0","45499","0","32705","32951","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7305","Vampire","1","45499","0","32705","32952","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7306","Vampire","0","45499","0","32684","32953","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7307","Vampire","1","45499","0","32684","32952","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7308","Vampire","0","45499","0","32683","32952","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7309","Vampire","1","45499","0","32684","32982","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7310","Vampire","0","45499","0","32685","32982","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7311","Vampire","1","45499","0","32686","32983","10","10","0","0","0","0","0","60","120","243","0","0","0","0"
"7313","alligator","1","45101","0","33480","33197","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7315","alligator","1","45101","0","33503","33185","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7317","alligator","1","45101","0","33518","33191","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7319","alligator","1","45101","0","33526","33204","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7321","alligator","1","45101","0","33524","33219","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7323","alligator","1","45101","0","33516","33224","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7325","alligator","1","45101","0","33513","33229","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7327","alligator","1","45101","0","33502","33222","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7329","alligator","1","45101","0","33493","33227","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7331","alligator","1","45101","0","33488","33223","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7333","alligator","1","45101","0","33481","33217","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7335","alligator","1","45101","0","33482","33208","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7337","alligator","1","45101","0","33492","33197","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7339","alligator","1","45101","0","33503","33192","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7341","alligator","1","45101","0","33517","33204","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7343","alligator","1","45101","0","33513","33215","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7345","alligator","1","45101","0","33507","33216","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7347","alligator","1","45101","0","33497","33211","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7349","alligator","1","45101","0","33528","33209","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7351","alligator","1","45101","0","33511","33206","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7353","alligator","1","45101","0","33500","33207","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7355","alligator","1","45101","0","33498","33201","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7357","alligator","1","45101","0","33506","33201","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7359","alligator","1","45101","0","33477","33205","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7361","alligator","1","45101","0","33499","33186","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7363","alligator","1","45101","0","33515","33180","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7365","alligator","1","45101","0","33523","33189","10","10","0","0","0","0","0","60","120","4","0","100","0","0"
"7387","Chaos Priest","1","45226","0","32733","32957","0","0","0","0","0","0","4","60","120","521","0","0","1","0"
"7388","Chaos Priest","1","45226","0","32733","32962","0","0","0","0","0","0","0","60","120","521","0","0","1","0"
"7389","Chaos Priest","1","45226","0","32737","32957","0","0","0","0","0","0","4","60","120","521","0","0","1","0"
"7390","Chaos Priest","1","45226","0","32737","32962","0","0","0","0","0","0","0","60","120","521","0","0","1","0"
"7391","Disciple of Chaos","1","45544","0","32709","32958","6","6","0","0","0","0","0","60","120","521","0","0","0","0"
"7392","Disciple of Chaos","1","45544","0","32679","32973","6","6","0","0","0","0","0","60","120","521","0","0","0","0"
"7393","Disciple of Chaos","1","45544","0","32676","32962","6","6","0","0","0","0","0","60","120","521","0","0","0","0"
"7394","Disciple of Chaos","1","45544","0","32678","32943","6","6","0","0","0","0","0","60","120","521","0","0","0","0"
"7395","Disciple of Chaos","1","45544","0","32682","32928","6","6","0","0","0","0","0","60","120","521","0","0","0","0"
"7396","Disciple of Chaos","1","45544","0","32679","32929","6","6","0","0","0","0","0","60","120","521","0","0","0","0"
"7397","Disciple of Chaos","1","45544","0","32681","32943","6","6","0","0","0","0","0","60","120","521","0","0","0","0"
"7398","Disciple of Chaos","1","45544","0","32673","32962","6","6","0","0","0","0","0","60","120","521","0","0","0","0"
"7399","Disciple of Chaos","1","45544","0","32677","32974","6","6","0","0","0","0","0","60","120","521","0","0","0","0"
"7400","Disciple of Chaos","1","45544","0","32702","32959","6","6","0","0","0","0","0","60","120","521","0","0","0","0"
"7401","Disciple of Chaos","1","45544","0","32730","32959","6","6","0","0","0","0","0","60","120","521","0","0","0","0"
"7402","Chaos Priest","1","45226","0","32660","32891","0","0","0","0","0","0","4","0","0","522","0","0","1","0"
"7403","Chaos Priest","1","45226","0","32663","32900","0","0","0","0","0","0","0","0","0","522","0","0","1","0"
"7404","Chaos Priest","1","45226","0","32666","32891","0","0","0","0","0","0","4","0","0","522","0","0","1","0"
"7405","Chaos Priest","1","45226","0","32669","32900","0","0","0","0","0","0","0","0","0","522","0","0","1","0"
"7406","Chaos Priest","1","45226","0","32681","32891","0","0","0","0","0","0","4","0","0","522","0","0","1","0"
"7407","Chaos Priest","1","45226","0","32681","32900","0","0","0","0","0","0","0","0","0","522","0","0","1","0"
"7408","Chaos Priest","1","45226","0","32687","32891","0","0","0","0","0","0","4","0","0","522","0","0","1","0"
"7409","Chaos Priest","1","45226","0","32687","32900","0","0","0","0","0","0","0","0","0","522","0","0","1","0"
"7410","Chaos Priest","1","45226","0","32693","32891","0","0","0","0","0","0","4","0","0","522","0","0","1","0"
"7411","Chaos Priest","1","45226","0","32693","32900","0","0","0","0","0","0","0","0","0","522","0","0","1","0"
"7412","Chaos Priest","1","45599","0","32705","32891","0","0","0","0","0","0","4","0","0","522","0","0","1","0"
"7413","Chaos Priest","1","45599","0","32705","32900","0","0","0","0","0","0","0","0","0","522","0","0","1","0"
"7414","Chaos Priest","1","45599","0","32712","32891","0","0","0","0","0","0","4","0","0","522","0","0","1","0"
"7415","Chaos Priest","1","45599","0","32712","32900","0","0","0","0","0","0","0","0","0","522","0","0","1","0"
"7416","Chaos Priest","1","45626","0","32724","32891","0","0","0","0","0","0","4","0","0","522","0","0","1","0"
"7417","Chaos Priest","1","45626","0","32724","32900","0","0","0","0","0","0","0","0","0","522","0","0","1","0"
"7418","Chaos Priest","1","45576","0","32665","32869","6","6","0","0","0","0","0","0","0","522","0","0","0","0"
"7419","Chaos Priest","1","45576","0","32674","32868","6","6","0","0","0","0","0","0","0","522","0","0","0","0"
"7420","Chaos Priest","1","45576","0","32679","32867","6","6","0","0","0","0","0","0","0","522","0","0","0","0"
"7421","Chaos Priest","1","45576","0","32667","32918","6","6","0","0","0","0","0","0","0","522","0","0","0","0"
"7422","Chaos Priest","1","45576","0","32673","32924","6","6","0","0","0","0","0","0","0","522","0","0","0","0"
"7423","Chaos Priest","1","45576","0","32685","32924","6","6","0","0","0","0","0","0","0","522","0","0","0","0"
"7424","Chaos Priest","1","45576","0","32716","32912","6","6","0","0","0","0","0","0","0","522","0","0","0","0"
"7425","Chaos Priest","1","45576","0","32720","32920","6","6","0","0","0","0","0","0","0","522","0","0","0","0"
"7426","Chaos Priest","1","45576","0","32729","32917","6","6","0","0","0","0","0","0","0","522","0","0","0","0"
"7427","Chaos Priest","1","45576","0","32729","32875","6","6","0","0","0","0","0","0","0","522","0","0","0","0"
"7428","Chaos Priest","1","45576","0","32719","32866","6","6","0","0","0","0","0","0","0","522","0","0","0","0"
"7429","Chaos Priest","1","45576","0","32716","32874","6","6","0","0","0","0","0","0","0","522","0","0","0","0"
"7455","High Wolf","1","45686","0","32630","32727","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"7457","Cerberus","50","45241","0","32699","32763","0","0","32659","32722","32740","32804","4","60","120","666","0","0","0","0"
"7459","Black Elder","10","45550","0","32699","32763","0","0","32659","32722","32740","32804","4","60","120","666","0","0","0","0"
"7460","Death Knight","1","45601","0","32699","32763","0","0","32659","32722","32740","32804","4","60","120","666","0","0","0","0"
"7461","Baphomet","1","45573","0","32699","32763","0","0","32659","32722","32740","32804","4","60","120","666","0","0","0","0"
"7462","Succubus","50","45393","0","32699","32839","0","0","32658","32803","32740","32876","4","60","120","666","0","0","0","0"
"7463","Succubus Queen","20","45451","0","32699","32839","0","0","32658","32803","32740","32876","4","60","120","666","0","0","0","0"
"7466","daemon","1","45649","0","32775","32759","0","0","32738","32721","32813","32797","4","60","120","666","0","0","0","0"
"7468","Cerberus","50","45241","0","32779","32838","0","0","32740","32798","32818","32879","4","60","120","666","0","0","0","0"
"7470","Black Elder","10","45550","0","32779","32838","0","0","32740","32798","32818","32879","4","60","120","666","0","0","0","0"
"7471","Death Knight","1","45601","0","32779","32838","0","0","32740","32798","32818","32879","4","60","120","666","0","0","0","0"
"7472","Baphomet","1","45573","0","32779","32838","0","0","32740","32798","32818","32879","4","60","120","666","0","0","0","0"
"7473","Imp Elder","30","45064","0","32779","32838","0","0","32659","32721","32818","32879","4","60","120","666","0","0","0","0"
"7474","Orc Scout","30","45138","0","32779","32838","0","0","32659","32721","32818","32879","4","60","120","666","0","0","0","0"
"7521","High Beagle","1","45692","0","32631","32730","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"7522","High Cat","1","45696","0","32633","32730","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"7523","High Shepherd","1","45687","0","32633","32734","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"7524","High Doberman","1","45688","0","32635","32727","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"7525","High Rabbit","1","45695","0","32636","32732","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"7526","High Rabbit","1","45695","0","32636","32733","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"7527","Resentful Soldier Ghost","5","45912","0","32616","32672","0","0","32598","32652","32633","32687","0","20","30","4","0","0","0","0"
"7528","Resentful Soldier Ghost","5","45913","0","32616","32672","0","0","32598","32652","32633","32687","0","20","30","4","0","0","0","0"
"7529","Ghosts Filled with Vengeance","5","45914","0","32616","32672","0","0","32598","32652","32633","32687","0","20","30","4","0","0","0","0"
"7530","Ghosts Filled with Vengeance","5","45915","0","32616","32672","0","0","32598","32652","32633","32687","0","20","30","4","0","0","0","0"
"7531","investigator","0","71092","0","34242","33356","10","10","0","0","0","0","0","120","300","4","0","0","0","0"
"7532","Endia","1","71094","0","32928","32276","10","10","0","0","0","0","0","120","300","4","0","0","0","0"
"7534","Corroded $57","0","77001","0","32700","32800","0","0","32640","32768","32767","32895","5","30","60","1","0","0","0","0"
"7535","Corroded $986","0","77002","0","32700","32800","0","0","32640","32768","32767","32895","5","30","60","1","0","0","0","0"
"7536","Corroded $987","0","77003","0","32700","32800","0","0","32640","32768","32767","32895","5","30","60","1","0","0","0","0"
"7537","Corroded $988","0","77004","0","32700","32800","0","0","32640","32768","32767","32895","5","30","60","1","0","0","0","0"
"7539","Corroded $4797","3","77008","0","32700","32870","0","0","32640","32768","32831","32895","5","600","900","2","0","0","0","0"
"7540","Corroded $986","0","77002","0","32700","32870","0","0","32640","32768","32831","32895","5","30","60","2","0","0","0","0"
"7541","Corroded $987","0","77003","0","32700","32870","0","0","32640","32768","32831","32895","5","30","60","2","0","0","0","0"
"7542","Corroded $988","0","77004","0","32700","32870","0","0","32640","32768","32831","32895","5","30","60","2","0","0","0","0"
"7543","Corroded $4796","0","77005","0","32700","32870","0","0","32640","32768","32831","32895","5","30","60","2","0","0","0","0"
"7544","Corroded $4795","0","77006","0","32700","32870","0","0","32640","32768","32831","32895","5","30","60","2","0","0","0","0"
"7545","Corroded $4794","0","77007","0","32700","32870","0","0","32640","32768","32831","32895","5","30","60","2","0","0","0","0"
"7612","Dirty Oak","10","45117","0","32767","32767","0","0","32704","32704","32831","32831","5","0","0","19","0","0","0","0"
"7613","Dirty Orc Archer","15","45118","0","32767","32767","0","0","32704","32704","32831","32831","5","0","0","19","0","0","0","0"
"7614","Dirty Fangs","15","45103","0","32767","32767","0","0","32704","32704","32831","32831","5","0","0","19","0","0","0","0"
"7615","Dirty Orc Fighter","15","45128","0","32767","32767","0","0","32704","32704","32831","32831","5","0","0","19","0","0","0","0"
"7616","Dirty Cyclops","5","45137","0","32767","32767","0","0","32704","32704","32831","32831","5","0","0","19","0","0","0","0"
"7617","Blob","10","45032","0","32767","32767","0","0","32704","32704","32831","32831","5","0","0","20","0","0","0","0"
"7618","Dirty Fangs","10","45103","0","32767","32767","0","0","32704","32704","32831","32831","5","0","0","20","0","0","0","0"
"7619","Dirty Cyclops","5","45137","0","32767","32767","0","0","32704","32704","32831","32831","5","0","0","20","0","0","0","0"
"7620","Foul Ent","10","45152","0","32767","32767","0","0","32704","32704","32831","32831","5","0","0","20","0","0","0","0"
"7621","Dirty Fairy","5","45153","0","32767","32767","0","0","32704","32704","32831","32831","5","0","0","20","0","0","0","0"
"7622","Dirty Duda-Mara Oak","15","45151","0","32767","32767","0","0","32704","32704","32831","32831","5","0","0","20","0","0","0","0"
"7623","Blob","5","45032","0","32767","32767","0","0","32704","32704","32766","32774","5","0","0","21","0","0","0","0"
"7624","Blob","5","45032","0","32767","32767","0","0","32731","32773","32831","32831","5","0","0","21","0","0","0","0"
"7625","Betrayal Orc Archer","5","45135","0","32767","32767","0","0","32704","32704","32766","32774","5","0","0","21","0","0","0","0"
"7626","Betrayal Orc Archer","10","45135","0","32767","32767","0","0","32731","32773","32831","32831","5","0","0","21","0","0","0","0"
"7627","Dirty Ogre","5","45183","0","32767","32767","0","0","32704","32704","32766","32774","5","0","0","21","0","0","0","0"
"7628","Dirty Ogre","5","45183","0","32767","32767","0","0","32731","32773","32831","32831","5","0","0","21","0","0","0","0"
"7629","Betrayal Orc Boss","1","45179","0","32767","32767","0","0","32704","32704","32766","32774","5","0","0","21","0","0","0","0"
"7630","Betrayal Orc Boss","2","45179","0","32767","32767","0","0","32731","32773","32831","32831","5","0","0","21","0","0","0","0"
"7631","Dirty Troll","5","45186","0","32767","32767","0","0","32704","32704","32766","32774","5","0","0","21","0","0","0","0"
"7632","Dirty Troll","5","45186","0","32767","32767","0","0","32731","32773","32831","32831","5","0","0","21","0","0","0","0"
"7633","Assassin","10","45336","0","32790","32743","0","0","32790","32743","32805","32749","5","0","0","21","0","0","0","0"
"7634","Assassin Master","1","45504","0","32802","32746","1","1","0","0","0","0","0","60","120","21","0","0","0","0"
"7635","Lamia","25","81107","0","32767","32767","0","0","32704","32704","32831","32831","5","0","0","22","0","0","0","0"
"7639","skeleton","15","45107","0","32810","32723","0","0","32704","32704","32831","32831","5","0","0","23","0","0","0","0"
"7646","Cerberus","15","45241","0","32810","32723","0","0","32704","32704","32831","32831","5","0","0","23","0","0","0","0"
"7651","Clipping Crow","10","45083","0","32809","32812","0","0","32704","32704","32831","32831","5","0","0","24","0","0","0","0"
"7656","Cerberus","20","45241","0","32809","32812","0","0","32704","32704","32831","32831","5","0","0","24","0","0","0","0"
"7657","wolf","10","76001","0","32738","32802","0","0","32704","32704","32831","32831","5","0","0","25","0","0","0","0"
"7658","wolf","10","76001","0","32738","32802","0","0","32704","32704","32831","32831","5","0","0","25","0","0","0","0"
"7659","Lycanthrope","10","76015","0","32738","32802","0","0","32704","32704","32831","32831","5","0","0","25","0","0","0","0"
"7661","Lycanthrope","10","76015","0","32738","32802","0","0","32704","32704","32831","32831","5","0","0","25","0","0","0","0"
"7662","Lizardman","10","76016","0","32738","32802","0","0","32704","32704","32831","32831","5","0","0","25","0","0","0","0"
"7663","wolf","7","76001","0","32738","32802","0","0","32704","32704","32831","32831","5","0","0","25","0","0","0","0"
"7664","Lizardman","7","76016","0","32738","32802","0","0","32704","32704","32831","32831","5","0","0","25","0","0","0","0"
"7665","Evil Golem","15","76007","0","32738","32802","0","0","32704","32704","32831","32831","5","0","0","25","0","0","0","0"
"7666","wolf","10","76001","0","32738","32802","0","0","32704","32704","32831","32831","5","0","0","25","0","0","0","0"
"7667","Evil Golem","10","76007","0","32738","32802","0","0","32704","32704","32831","32831","5","0","0","25","0","0","0","0"
"7668","Lizardman","10","76016","0","32738","32802","0","0","32704","32704","32831","32831","5","0","0","25","0","0","0","0"
"7670","Evil Bugbear","25","76011","0","32802","32815","0","0","32704","32704","32831","32831","5","0","0","26","0","0","0","0"
"7671","Cerberus","15","76012","0","32802","32815","0","0","32704","32704","32831","32831","5","0","0","26","0","0","0","0"
"7672","Evil King Bugbear","12","76013","0","32802","32815","0","0","32704","32704","32831","32831","5","0","0","26","0","0","0","0"
"7673","Evil Golem","7","76007","0","32802","32815","0","0","32704","32704","32831","32831","5","0","0","26","0","0","0","0"
"7674","Evil Golem","7","76007","0","32802","32815","0","0","32704","32704","32831","32831","5","0","0","26","0","0","0","0"
"7676","Evil King Bugbear","20","76013","0","32807","32812","0","0","32704","32704","32831","32831","5","0","0","27","0","0","0","0"
"7677","Jet Black Cerberus","20","76019","0","32807","32812","0","0","32704","32704","32831","32831","5","0","0","27","0","0","0","0"
"7678","Ebon Bugbear","20","76018","0","32807","32812","0","0","32704","32704","32831","32831","5","0","0","27","0","0","0","0"
"7679","Evil Black Knight","15","76014","0","32807","32812","0","0","32704","32704","32831","32831","5","0","0","27","0","0","0","0"
"7681","Jet Black Cerberus","25","76019","0","32799","32798","0","0","32704","32704","32831","32831","5","0","0","28","0","0","0","0"
"7682","Ebon Bugbear","25","76018","0","32799","32798","0","0","32704","32704","32831","32831","5","0","0","28","0","0","0","0"
"7683","Raven King Bugbear","25","76020","0","32799","32798","0","0","32704","32704","32831","32831","5","0","0","28","0","0","0","0"
"7684","Evil Black Knight","20","76014","0","32799","32798","0","0","32704","32704","32831","32831","5","0","0","28","0","0","0","0"
"7685","Gargoyle","3","76017","0","32799","32798","0","0","32704","32704","32831","32831","5","1800","3600","28","0","0","0","0"
"7686","Gargoyle","3","76017","0","32807","32812","0","0","32704","32704","32831","32831","5","1800","3600","27","0","0","0","0"
"7687","Gargoyle","3","76017","0","32802","32815","0","0","32704","32704","32831","32831","5","1800","3600","26","0","0","0","0"
"7688","Gargoyle","3","76017","0","32738","32802","0","0","32704","32704","32831","32831","5","1800","3600","25","0","0","0","0"
"7713","Cleaner Ant","30","45945","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","43","0","0","0","0"
"7714","Giant Ant","50","45115","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","44","0","0","0","0"
"7715","Giant Ant Soldier","25","45190","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","44","0","0","0","0"
"7716","Cleaner Ant","35","45945","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","44","0","0","0","0"
"7717","Giant Ant","50","45115","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","45","0","0","0","0"
"7718","Giant Ant Soldier","25","45190","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","45","0","0","0","0"
"7719","Cleaner Ant","35","45945","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","45","0","0","0","0"
"7720","Giant Ant","50","45115","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","46","0","0","0","0"
"7721","Giant Ant Soldier","25","45190","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","46","0","0","0","0"
"7722","Cleaner Ant","35","45945","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","46","0","0","0","0"
