"item_id","name"
"40481","Fangs of Corruption"
"40482","Tongue of Corruption"
"40483","Plate worm cuticle"
"40484","Plate Worm Venom Sac"
"40485","Plate Worm Fang"
"40486","volcanic ash"
"40487","Gold Plate"
"40488","gold"
"40489","Gold Pieces"
"40490","Black Spirit Stone"
"40491","Griffin Feather"
"40492","Green Crystal"
"40493","Magic Flute"
"40494","Mithril"
"40495","Mithril Thread"
"40496","Mithril Ore"
"40497","Mithril Plate"
"40498","Tears of the Wind"
"40499","Mushroom spore liquid"
"40500","Violet Crystal"
"40501","Red Crystal"
"40502","thread"
"40503","Arachne's Thread"
"40504","Arachne Shell"
"40505","Ent Skin"
"40506","Ent Fruit"
"40507","Ent Branch"
"40508","Orichalcum"
"40509","Orichalcum Plate"
"40510","Tainted Ent Hide"
"40511","Tainted Ent Fruit"
"40512","Tainted Ent Branch"
"40513","Ogre Blood"
"40514","Spirit's Tears"
"40515","Spirit Stone"
"40516","Luxury Green Crystal"
"40517","Luxury Red Crystal"
"40518","Luxury Blue Crystal"
"40519","Bread's Mane"
"40520","Fairy Dust"
"40521","Fairy Wings"
"40522","Blue Crystal"
"40523","White Crystal"
"40524","black bloodstains"
"40525","Gran Kain's Tears"
"40526","thin metal plate"
"40527","pickaxe"
"40528","Guardian's Sack"
"40529","Letter of thanks"
"40530","Ancient Monarch's Key"
"40531","Ancient Knight's Key"
"40532","Ancient Wizard's Key"
"40533","Part of an ancient key: Lower half"
"40534","Part of an ancient key: upper half"
"40535","Ancient Elven Key"
"40536","Ancient Demonic Records"
"40537","Ancient Heritage"
"40538","Ghoul Claws"
"40539","Ghoul Teeth"
"40540","Old trade documents"
"40541","Dark Star"
"40542","Doppelganger's bodily fluids"
"40543","Lamia's Room Key"
"40544","Lamia Scale"
"40545","Rondu's Bag"
"40546","Masher's Reward"
"40547","Residents' belongings"
"40548","Ghost Bag"
"40549","Balrog's Sword"
"40550","Balrog's Eye"
"40551","Balrog Claws"
"40552","Balrog's Heart"
"40553","Burdika's Bag"
"40554","Secret Directory"
"40555","Secret room key"
"40556","Assassination List Bag"
"40557","Assassination List (Gludin)"
"40558","Assassination List (Gillan)"
"40559","Assassination List (Aden)"
"40560","Assassination List (Woodbeck)"
"40561","Assassination List (Kent)"
"40562","Assassination List (Heine)"
"40563","Assassination List (Hida Village)"
"40564","The Secret of Life"
"40565","Search documents"
"40566","Mysterious Shell"
"40567","Mysterious Crystal Ball"
"40568","Mysterious Bag"
"40569","Mysterious Staff"
"40570","Aria's reward"
"40571","Assassin Master's Box"
"40572","Assassin's Mark"
"40573","Letter of the Soul"
"40574","Letter of the Soul"
"40575","Letter of the Soul"
"40576","Soul Crystal Fragment"
"40577","Soul Crystal Fragment"
"40578","Soul Crystal Fragment"
"40579","Undead Bones"
"40580","Undead Bone Piece"
"40581","Undead Key"
"40582","Endia's Bag"
"40583","Endia's Letter"
"40584","Yeti head"
"40585","Orc Elder Head"
"40586","Fragment of the royal crest"
"40587","Fragment of the royal crest"
"40588","Elven Treasure"
"40589","Key of Destiny"
"40590","Dread Spider Claw"
"40591","Cursed Magic Book"
"40592","Cursed Spirit Book"
"40593","Investigation Report Fragment"
"40594","Zombie Key"
"40595","Document of the One Who Controls Death"
"40596","Death Pledge"
"40597","Torn investigation report"
"40598","Khan's Sack"
"40599","Taras's Magic Bag"
"40600","Key of Corruption"
"40601","Turtle Dragon Shell"
"40602","Blue Flute"
"40603","Fangs'"
"40604","Skeleton Key"
"40605","Skeleton Skull"
"40606","Key of Chaos"
"40607","Resurrection Potion"
"40608","Black Knight's Pledge"
"40609","Ganji Oak Magic Book"
"40610","Nerga Oak Magic Book"
"40611","Duda-Mara Orcish Magic Book"
"40612","Atuba Orc Magic Book"
"40613","Black Key"
"40614","Mineral Recovery Book"
"40615","Shadow Temple 2nd Floor Key"
"40616","Shadow Temple 3rd Floor Key"
"40617","Necromancer's Crystal Ball"
"40618","Breath of the Earth"
"40619","Key to the Eastern Prison"
"40620","Second Maze Key"
"40621","Drake's Key"
"40622","Wind Dragon Treasure Chest"
"40623","Heirloom of the Druga I family"
"40624","Heirloom of the Drugas II"
"40625","Heirloom of the Druga family III"
"40626","Heirloom of the IVth Drugan family"
"40627","Heirloom of the 5th Druga family"
"40628","Heirloom of the 6th Druga family"
"40629","Heirloom of the 7th Druga family"
"40630","Diego's Old Diary"
"40631","Resta's Ring"
"40632","Leona's Reward"
"40633","Lizardman Report"
"40634","Lizardman's Treasure"
"40635","Demonic Spirit Army Badge"
"40636","Demonic Spirit Army Jar"
"40637","Marva's Letter"
"40638","Demon Beast Army Badge"
"40639","Demon Beast Army Pot"
"40640","Underworld Army Jar"
"40641","Talking Scroll"
"40642","Underworld Army Badge"
"40643","Breath of Water"
"40644","Maze Blueprint"
"40645","Breath of the Wind"
"40646","Earth Dragon's Treasure Chest"
"40647","Treasure map piece"
"40648","Corroded Assassin's Sword"
"40649","Keys to Tohoku Prisons"
"40650","Key to the Northern Prison"
"40651","Breath of Fire"
"40652","Burning Leather"
"40653","Red Key"
"40654","Third Maze Key"
"40655","Crystal Gimlet"
"40656","Sword of Trial A"
"40657","Sword of Trial B"
"40658","Sword of Trial C"
"40659","Sword of Trials D"
"40660","Scroll of Trials"
"40661","Son's remains"
"40662","Portrait of my son"
"40663","Son's letter"
"40664","Alas's Amulet"
"40665","Alas's Letter"
"40666","Mysterious Heirloom"
"40667","Assassin's Army Badge"
"40668","Assassin's Jar"
"40669","Yahi Ribs"
"40670","Yahi's Tail"
"40671","Yahi's Wings"
"40672","Yahi's Spine"
"40673","Yahi's Head"
"40674","Yahi Claws"
"40675","Dark Ore"
"40676","Breath of Darkness"
"40677","Dark Ingot"
"40678","Soul Crystal Fragment"
"40679","Dirty Armor"
"40680","Dirty Cloak"
"40681","dirty boots"
"40682","Dirty Bracers"
"40683","Tainted Helm"
"40684","Dirty Bow"
"40685","A delicate carving of Ohm"
"40686","Completed sculpture of Ohm"
"40687","Ohm's Bag"
"40688","Colored sculpture of Ohm"
"40689","A massive sculpture of Ohm"
"40690","The sculpture that Ohm was caring for"
"40691","The sculpture that Ohm was making"
"40692","Completed treasure map"
"40693","Expeditionary Armor"
"40694","Expeditionary Mantle"
"40695","Expeditionary Boots"
"40696","Expedition members' belongings"
"40697","Expeditionary Bracers"
"40698","Expeditionary Helmet"
"40699","Expeditionary Bow"
"40700","Silver Flute"
"40701","Small Treasure Map"
"40702","small bag"
"40703","Brainwashing Stone"
"40704","Staff of Death"
"40705","Axe of Death"
"40706","Mace of Death"
"40707","Death's Head"
"40708","Lance of Death"
"40709","Sword of Death"
"40710","Friend's bag"
"40711","Amulet of Cadmus"
"40712","Calif's Luxury Lucky Bag"
"40713","Calif's lucky bag"
"40714","Bluetail Hide"
"40715","Earrings as a gift"
"40716","Grandfather's Treasure"
"40717","Old love letter"
"40718","Blood Crystal Fragment"
"40719","Head of Chaos"
"40720","Dark Wing"
"40721","Giant Pumpkin Seeds"
"40722","Gold Pumpkin"
"40723","Silver Pumpkin"
"40724","Bronze Pumpkin"
"40725","Pumpkin Candy"
"40726","Halloween Pumpkin Seeds"
"40727","green socks"
"40728","Red Sox"
"40729","Gold Socks"
"40730","Christmas card"
"40731","Valentine's Day Card"
"40732","White Day Card"
"40733","Coin of Honor"
"40734","Coin of Trust"
"40735","Coin of Courage"
"40736","Coin of Wisdom"
"40737","treasure chest"
"40738","Silver Sting"
"40739","Sting"
"40740","Heavy Sting"
"40741","Orichalcum Coated Bone Arrow"
"40742","Ancient Arrow"
"40743","Arrow"
"40744","Silver Arrow"
"40745","Gold Arrow"
"40746","Mithril Arrow"
"40747","Black Mithril Arrow"
"40748","Orichalcum Arrow"
"40749","Hunter Fang"
"40750","Ruin Fang"
"40751","Combat Fang"
"40752","Gold Fang"
"40753","Hunter Fang"
"40754","Forever Fang"
"40755","Dark Fang"
"40756","Divine Fang"
"40757","Steel Fang"
"40758","Victory Fang"
"40759","Breath Pet Armor"
"40760","Shining Pet Armor"
"40761","Leather Pet Armor"
"40762","Bone Pet Armor"
"40763","Steel Pet Armor"
"40764","Mithril Pet Armor"
"40765","Cross Pet Armor"
"40766","Chain Pet Armor"
"40778","belt"
"40779","Lamp Steel"
"40780","Death's Head"
"40781","Death's Head"
"40782","Shadow Temple 3rd Floor Key"
"40783","Shadow Temple 3rd Floor Key"
"40801","[Specialized Boss] Edge Report Scroll"
"40802","Aden Castle Teleport Scroll"
"40803","Gludin Dungeon 6th Floor Teleport Scroll"
"40804","Valakas Room Teleport Scroll"
"40805","Wave Pre, Heating Teleport Scroll"
"40806","Lindvior Room Teleport Scroll"
"40807","Eva Dungeon 3rd Floor Teleport Scroll"
"40808","Eva Dungeon 4th Floor Teleport Scroll"
"40809","East China Teleport Scroll"
"40810","Dragon World Report Scroll (Renewal)"
"40811","Desert Teleport Scroll"
"40812","Elmore Fields Teleport Scroll"
"40813","Golbat Teleport Scroll"
"40814","Black Knight Field Teleport Scroll"
"40815","Winda Dungeon 1st Floor Teleport Scroll"
"40816","Swindon 2nd Floor"
"40817","Ant Dungeon 1st Floor Teleport Scroll"
"40818","Ant Dungeon 2nd Floor Teleport Scroll"
"40819","Ant Dungeon 3rd Floor Teleport Scroll"
"40820","Ivory Tower 5th Floor Teleport Scroll"
"40821","Ivory Tower 6th Floor Teleport Scroll"
"40822","Ivory Tower 7th Floor Teleport Scroll"
"40823","Ivory Tower 8th Floor Teleport Scroll"
"40824","Training Cave 2nd Floor Teleport Scroll"
"40825","Training Cave 3rd Floor Teleport Scroll"
"40826","Training Cave 4th Floor Teleport Scroll"
"40827","Guidon 2nd Floor Teleport Scroll"
"40828","Guidon 3rd Floor Teleport Scroll"
"40829","Gidon 4th Floor Teleport Scroll"
"40830","Mainland Dungeon 3rd Floor Teleport Scroll"
"40831","Mainland Dungeon 4th Floor Teleport Scroll"
"40832","Mainland Dungeon 5th Floor Teleport Scroll"
"40833","Mainland Dungeon 6th Floor Teleport Scroll"
"40834","Mainland Dungeon Floor 7 Teleport Scroll"
"40835","Dungeon 1st Floor Teleport Scroll"
"40836","Dungeon 2nd Floor Teleport Scroll"
"40837","Dungeon 3rd Floor Teleport Scroll"
"40838","Dungeon 4th Floor Teleport Scroll"
"40839","Dungeon 5th Floor Teleport Scroll"
"40840","Teleport Scroll for Dungeon 6th Floor"
"40841","Dungeon 7th Floor Teleport Scroll"
"40842","Windawood Castle Teleport Scroll"
"40843","South Desert Teleport Scroll"
"40844","Blue Digital Camera Den Teleport Scroll"
"40845","Cave of Silence Teleport Scroll"
"40846","Underground Invasion 1st Floor Teleport Scroll"
"40847","Underground Invasion 2nd Floor Teleport Scroll"
"40848","Underground Invasion 3rd Floor Teleport Scroll"
"40849","Underground Invasion 1st Floor Teleport Scroll"
"40850","Underground Invasion 2nd Floor Teleport Scroll"
"40851","Underground Invasion 4th Floor Teleport Scroll"
"40852","Orm Cave Teleport Scroll"
"40853","Rastabud Report Scroll"
"40854","Demon Temple"
"40855","Spirit Grave"
"40856","Pirate Island Teleport Scroll"
"40857","Rubber Main Gate Teleport Scroll"
"40858","technique"
"40859","Spell Scroll (Heal)"
"40860","Spell Scroll (Light)"
"40861","Spell Scroll (Shield)"
"40862","Spell Scroll (Energy Bolt)"
"40863","Spell Scroll (Teleport)"
"40864","Spell Scroll (Ice Dagger)"
"40865","Spell Scroll (Wind Cutter)"
"40866","Spell Scroll (Holy Weapon)"
"40867","Spell Scroll (Cure Poison)"
"40868","Spell Scroll (Chill Touch)"
"40869","Spell Scroll (Curse Poison)"
"40870","Spell Scroll (Enchanted Weapon)"
"40871","Spell Scroll (Detection)"
"40872","Spell Scroll (Decrease Weight)"
"40873","Spell Scroll (Fire Arrow)"
"40874","Spell Scroll (Starak)"
"40875","Spell Scroll (Lightning)"
"40876","Spell Scroll (Turn Undead)"
"40877","Spell Scroll (Extra Heal)"
"40878","Spell Scroll (Cars Blind)"
"40879","Spell Scroll (Blessed Armor)"
"40880","Spell Scroll (Frozen Cloud)"
"40881","Spell Scroll (Weak Elemental)"
"40883","Spell Scroll (Fireball)"
"40884","Spell Scroll (Physical Enchantment: DEX)"
"40885","Spell Scroll (Weapon Break)"
"40886","Spell Scroll (Vampiric Touch)"
"40887","Spell Scroll (Slow)"
"40888","Spell Scroll (Earth Jail)"
"40889","Spell Scroll (Counter Magic)"
"40890","Spell Scroll (Meditation)"
"40891","Spell Scroll (Cars Paralyze)"
"40892","Spell Scroll (Call Lightning)"
"40893","Spell Scroll (Greater Heal)"
"40894","Spell Scroll (Taming Monsters)"
"40895","Spell Scroll (Remove Curses)"
"40896","Spell Scroll (Cone of Cold)"
"40897","Spell Scroll (Mana Drain)"
"40898","Spell Scroll (Darkness)"
"40899","Steel Ore"
"40901","Silver Engagement Ring"
"40902","Gold Engagement Ring"
"40903","Sapphire Engagement Ring"
"40904","emerald engagement ring"
"40905","Ruby Engagement Ring"
"40906","Diamond Engagement Ring"
"40907","Sema's wedding ring"
"40908","Orim's Wedding Ring"
"40909","Land Pass"
"40910","Water Pass"
"40911","Fire Pass"
"40912","Wind Pass"
"40913","Seal of the Earth"
"40914","Water Seal"
"40915","Fire Seal"
"40916","Wind Seal"
"40917","Ruler of the Earth"
"40918","Ruler of Water"
"40919","Lord of Fire"
"40920","Ruler of the Wind"
"40921","Ruler of the Elements"
"40922","Potion of Encouragement"
"40923","Potion of Talent"
"40924","Flora's Potion"
"40925","Purification Potion"
"40926","Mysterious Potion: Level 1"
"40927","Mysterious Potion: 2 levels"
"40928","Mysterious Potion: 3 levels"
"40929","Mysterious Potion: 4 levels"
"40930","barbecue"
"40931","Crafted sapphire: 1 level"
"40932","Processed Ruby: 1st level"
"40933","Processed Emerald: 1st level"
"40934","Crafted sapphire: 2 stages"
"40935","Processed Ruby: 2 levels"
"40936","Processed Emerald: 2 levels"
"40937","Processed sapphire: 3 levels"
"40938","Processed Ruby: 3 levels"
"40939","Processed Emerald: 3 levels"
"40940","Crafted sapphire: 4 levels"
"40941","Processed Ruby: 4 levels"
"40942","Processed Emerald: 4 levels"
"40943","Processed Earth Diamond: 1st level"
"40944","Processed Water Diamond: 1st level"
"40945","Processed Fire Diamond: 1st level"
"40946","Processed Wind Diamond: 1st level"
"40947","Processed Earth Diamond: 2 levels"
"40948","Processed Water Diamond: 2 levels"
"40949","Processed Fire Diamond: 2 levels"
"40950","Processed Wind Diamond: 2 levels"
"40951","Processed Earth Diamond: 3 levels"
"40952","Processed Water Diamond: 3 levels"
"40953","Processed Fire Diamond: 3 levels"
"40954","Processed Wind Diamond: 3 levels"
"40955","Processed Earth Diamond: 4 levels"
"40956","Processed Water Diamond: 4 levels"
"40957","Processed Fire Diamond: 4 levels"
"40958","Processed Wind Diamond: 4 levels"
"40959","Seal of the Underworld King"
"40960","Seal of the Demon King"
"40961","Seal of the Demon King"
"40962","Assassin King's Seal"
"40964","Dark Magic Powder"
"40965","Rastabud's Weapon Crafting Secret Book"
"40966","True Dark King's Armor Secret Book"
"40967","Relics of the Holy Land"
"40968","Practitioner's Scriptures"
"40969","Soul Crystal"
"40970","Angus's Tail"
"40971","Angus's Fang"
"40972","Breath of Parsas"
"40973","Parsaz's Feather"
"40974","Digo's Blood"
"40975","Digo Fin"
"40976","sand"
"40977","Blood-stained sand"
"40978","Shivain's Tail: Earth"
"40979","Sheremetyevo Tail: Water"
"40980","Shebain's Tail: Fire"
"40981","Shepherd's Tail: Wind"
"40982","Shebain Skin: Earth"
"40983","Shebain Skin: Water"
"40984","Shebain Hide: Fire"
"40985","Shebain Hide: Wind"
"40986","Shivain's Fang"
"40987","Cursed Black Earrings"
"40988","Cursed Black Earrings"
"40989","Cursed Black Earrings"
"40990","Balrog Feather"
"40991","Balrog's Two-Handed Sword"
"40992","Balrog Head"
"40993","Balrog Horns"
"40994","Balrog's Flesh"
"40995","Balrog's Claws"
"40996","Terror of the Balrog"
"40997","Balrog Tooth"
"40998","Balrog Lungs"
"40999","Dark Elf Soldier Badge"
"41000","Dark Elf General Badge"
"41001","Reward money"
"41002","Bag of minerals"
"41003","Roy's Bag"
"41004","Lavula's Bag"
"41005","Contract of Resurrection and Eternal Life"
"41006","Lavol's Bag"
"41007","Iris's Order: Rest of the Soul"
"41008","Iris's bag"
"41009","Iris's Order: Will of the Alliance"
"41010","Iris's Recommendation"
"41011","Sealed History Book Chapter 1"
"41012","Sealed History Book Chapter 2"
"41013","Sealed History Book Chapter 3"
"41014","Sealed History Book Chapter 4"
"41015","Sealed History Book Chapter 5"
"41016","Sealed History Book Chapter 6"
"41017","Sealed History Book Chapter 7"
"41018","Sealed History Book Chapter 8"
"41019","Rastabudo History Book Chapter 1"
"41020","Rastabad's History Book Chapter 2"
"41021","Rastabudo History Book Chapter 3"
"41022","Rastabad's History Book Chapter 4"
"41023","Rastabad's History Book Chapter 5"
"41024","Rastabad's History Book Chapter 6"
"41025","Rastabad's History Book Chapter 7"
"41026","Rastabad's History Book Chapter 8"
"41027","The completed Rastabud history book"
"41028","Death Knight's Book"
"41029","Summoning sphere fragment"
"41030","Summoning Sphere Core"
"41031","Summoning sphere: 1st level"
"41032","Summoning sphere: 2 levels"
"41033","Summoning sphere: 3 levels"
"41034","Summoning sphere: 4 levels"
"41035","Dantes' Summoning Ball"
"41036","paste"
"41037","Unfinished Logbook"
"41038","Logbook page 1"
"41039","Logbook, page 2"
"41040","Logbook, page 3"
"41041","Logbook, page 4"
"41042","Logbook page 5"
"41043","Logbook page 6"
"41044","Logbook page 7"
"41045","Logbook page 8"
"41046","Logbook page 9"
"41047","Logbook, page 10"
"41048","One glued logbook page"
"41049","Two glued logbook pages"
"41050","Three glued logbook pages"
"41051","Four glued logbook pages"
"41052","Five glued logbook pages"
"41053","Six glued logbook pages"
"41054","Seven glued logbook pages"
"41055","Eight glued logbook pages"
"41056","Nine glued-up logbook pages"
"41057","Ten glued logbook pages"
"41058","Completed logbook"
"41059","Navigator's Bag"
"41060","Noname's recommendation letter"
"41061","Research Team Certificate: Elven Region Duda-Mara Kame"
"41062","Survey Team Certificate: Human Region Neruga Bakumo"
"41063","Research Team Certificate: Spirit Region Duda-Mara Buka"
"41064","Survey Team Certificate: Orc Region Nerga Fuumo"
"41065","Certificate of the Study Team: Leader of the Study Team, Atuba Noah"
"41066","Dirty roots"
"41067","Dirty branches"
"41068","Dirty shell"
"41069","Dirty mane"
"41070","Dirty fairy wings"
"41071","Silver tray"
"41072","Silver candlestick"
"41073","Bandit's Key"
"41074","Bandit's Sack"
"41075","Dirty hair"
"41076","Corrupted Earth Core"
"41077","Dirty Water Core"
"41078","Tainted Fire Core"
"41079","Tainted Wind Core"
"41080","Tainted Spirit Core"
"41081","Orc Badge"
"41082","Oak Amulet"
"41083","Shaman Powder"
"41084","Illusion Powder"
"41085","Prophet's Pearl"
"41086","Spirit Root"
"41087","Spirit Skin"
"41088","Spirit Leaf"
"41089","Spirit Tree Branch"
"41090","Nerga Totem"
"41091","Duda-Mara Totem"
"41092","Atuba Totem"
"41093","Dreaming Teddy Bear"
"41094","Perfume of Temptation"
"41095","adorable dress"
"41096","Luxury ring"
"41097","Emai's Heart"
"41098","Heroic biographies"
"41099","Stylish hats"
"41100","Top quality wine"
"41101","Mysterious Key"
"41102","Esem's Heart"
"41103","chunk of rock"
"41104","iron ore"
"41105","volcanic rock"
"41106","Mino's Tail"
"41107","Armor fragment"
"41108","Diamond in the rough"
"41109","Maino Shaman's Tail"
"41110","Bag of belongings"
"41111","A tattered bag of belongings"
"41112","Bag of old belongings"
"41113","Faded ring"
"41114","blood-stained handkerchief"
"41115","Blood-stained document"
"41116","Faded Amulet"
"41117","Tattered wallet"
"41118","bloody dagger"
"41119","Lost Key"
"41120","Maya's Staff"
"41121","Kahel's Contract"
"41122","Kahel's Orders"
"41123","Kahel's Corrupted Powder"
"41124","Kahel's Powerless Powder"
"41125","Kahel's Ego Powder"
"41126","Bloodstain Corrupted Essence"
"41127","Bloodstain's powerless essence"
"41128","The Essence of Bloodstain's Egoism"
"41129","Essence of Bloodstains"
"41130","Bloodstained Contract"
"41131","Bloodstained Orders"
"41132","Bloodstain Corrupted Powder"
"41133","Bloodstain powerless powder"
"41134","Bloodstain Ego Powder"
"41135","Kahel's Corrupted Essence"
"41136","Kahel's Powerless Essence"
"41137","The Essence of Kahel's Egoism"
"41138","Essence of Kahel"
"41139","Crushed Ancient Amulet"
"41140","Reconstructed ancient amulet"
"41141","Pixie's Healing Potion"
"41142","Pixie's Mana Potion"
"41143","Rubber Bone Head Transformation Potion"
"41144","Rubberbone Archer Transformation Potion"
"41145","Rubber Bone Knife Transformation Potion"
"41146","Top-Quality Fantasy Cube Box"
"41147","Technical Manual (Solid Carriage)"
"41148","Technical Book (Counter Barrier)"
"41149","Spirit Crystal (Soul of Flame)"
"41150","Spirit Crystal (Additional Fire)"
"41151","Spirit Crystal (Aqua Protector)"
"41152","Spirit Crystal (Pollute Water)"
"41153","Spirit Crystal (Striker Gale)"
"41154","Dark Scales"
"41155","Fiery Scales"
"41156","Traitor's Scale"
"41157","Scales of Hatred"
"41158","Mayan Crystal Ball"
"41159","\f7Pixie Wings"
"41160","Summoning Flute"
"41161","Mysterious Black Earrings"
"41162","Mysterious Black Earrings"
"41163","Mysterious Black Earrings"
"41164","Mysterious Wizard Earrings"
"41165","Mysterious Night Earrings"
"41166","Mysterious Warrior Earrings"
"41167","Mysterious Gray Wizard Earrings"
"41168","Mysterious Gray Knight Earrings"
"41169","Mysterious Grey Warrior Earrings"
"41170","Mysterious White Wizard Earrings"
"41171","Mysterious White Night Earrings"
"41172","Mysterious White Warrior Earrings"
"41173","Black Earrings"
"41174","Black Earrings"
"41175","Black Earrings"
"41176","Wizard Earrings"
"41177","Night Earrings"
"41178","Warrior Earrings"
"41179","Grey Wizard Earrings"
"41180","Grey Knight Earrings"
"41181","Grey Warrior Earrings"
"41182","White Wizard Earrings"
"41183","White Knight Earrings"
"41184","White Warrior Earrings"
"41185","Crafted Hero's Earth Ring"
"41186","Crafted Heroic Water Ring"
"41187","Crafted Heroic Fire Ring"
"41188","Crafted Hero's Wind Ring"
"41189","Crafted Baron's Earth Ring"
"41190","Crafted Baron's Water Ring"
"41191","Crafted Baron's Fire Ring"
"41192","Crafted Baron's Wind Ring"
"41193","Crafted Earl's Earth Ring"
"41194","Crafted Earl's Water Ring"
"41195","Crafted Earl's Fire Ring"
"41196","Crafted Earl's Wind Ring"
"41197","Crafted Duke's Earth Ring"
"41198","Crafted Duke's Water Ring"
"41199","Crafted Duke's Fire Ring"
"41200","Crafted Duke's Wind Ring"
"41201","Knight's Soul"
"41202","Elf Soul"
"41203","Soul of the Monarch"
"41204","Dark Elf Soul"
"41205","Wizard's Soul"
"41206","Chipped Weapon"
"41207","Sailor's Corpse"
"41208","Scattered Souls"
"41209","Weapon Enhancement Scroll"
"41210","Scroll of armor reinforcement"
"41211","herbs"
"41212","Balrog Consecration High-Grade Scroll"
"41213","Yahi Consecration Premium Scroll"
"41214","Elixir: Intelligence Box"
"41215","Elixir: Health Box"
"41216","Elixir: Box of Swiftness"
"41217","Monarch's Bag"
"41218","Transformation Candy Package"
"41219","Elf's Sack"
"41220","Wizard's Sack"
"41221","Dark Elf Sack"
"41222","Yahi Consecration High-Quality Scroll Box"
"41223","Balrog Offering High-Grade Scroll Box"
"41224","Elixir: Charm Box"
"41225","Elixir: Strength Box"
"41226","Elixir: Magic Box"
"41227","Alex's letter of introduction"
"41228","Amulet of the Doctors of the Law"
"41229","Skeleton Head"
"41230","Past emails"
"41231","Mattie's Letter"
"41232","John's Package"
"41233","Keikore's Letter"
"41234","The bag that the bones came in"
"41235","Material list"
"41236","Skebbleton Archer's Bone"
"41237","Skeleton Spike Bones"
"41238","K is for parcel"
"41239","Email to Boots"
"41240","Mail to Klaipeda"
"41241","Bonecraft Bag"
"41242","Oak Sack"
"41243","Rastabud Supply Bag"
"41244","Rastabud Supply Box"
"41245","solubilizer"
"41246","Crystal"
"41247","Magic Doll Bag"
"41248","Magic Doll: Bugbear"
"41249","Magic Doll: Succubus"
"41250","Magic Doll: Werewolf"
"41251","Skeleton Chalice"
"41252","Rare Turtle"
"41253","Royal Chef's Spices"
"41254","Seal of Victory"
"41255","Cookbook: Step 1"
"41256","Cookbook: Step 2"
"41257","Cookbook: Step 3"
"41258","Cookbook: Step 4"
"41259","Cookbook: Step 5"
"41260","firewood"
"41261","rice ball"
"41262","Yakitori"
"41263","sunflower seeds"
"41264","flour"
"41265","honey"
"41266","tomato"
"41267","cheese"
"41268","Pizza pieces"
"41269","Roasted corn"
"41271","Popcorn"
"41272","Oden"
"41273","waffle"
"41274","ant legs"
"41275","Bear meat"
"41276","Boar meat"
"41277","Floating Eye Steak"
"41278","Bear Steak"
"41279","Nuts rice cake"
"41280","Grilled ant legs with cheese"
"41281","Fruit salad"
"41282","Sweet and sour fruit sauce"
"41283","Grilled wild boar skewers"
"41284","mushroom soup"
"41285","Fantastic Floating Eye Steak"
"41286","Fantasy Bear Steak"
"41287","Fantasy Nuts Rice Cake"
"41288","Fantastic Grilled Ant Legs with Cheese"
"41289","Fantasy Fruit Salad"
"41290","Fantasy Fruit Sweet and Sour Sauce"
"41291","Fantastic Grilled Wild Boar Skewers"
"41292","Fantasy Mushroom Soup"
"41293","High elasticity fishing rod"
"41294","High-elasticity fishing rod with reel"
"41295","Nutritious food"
"41296","Berryana"
"41297","Blueberry Anna"
"41298","Parakeet Berryana"
"41299","Small silvery berryana"
"41300","Little golden berry anna"
"41301","Damp fishing bag"
"41302","berries"
"41303","Large silvery berryana"
"41304","Large golden berry anna"
"41305","Silver fishing rod with reel"
"41306","Golden fishing rod with reel"
"41307","Broken Necklace"
"41308","Brave Pumpkin Bag"
"41309","Pet Match Gold Medal"
"41310","Fruit of Victory"
"41311","Jack-in-the-Box"
"41312","Astrologer's Jar"
"41313","Astrologer's Gem"
"41314","Astrologer's Talisman"
"41315","holy water"
"41316","Sacred Mithril Powder"
"41317","Larson's recommendation letter"
"41318","Quen's Notes"
"41319","chrysanthemum bouquet"
"41320","Daisy Bouquet"
"41321","bouquet of roses"
"41322","Bouquet of coloured flowers"
"41323","Sunflower bouquet"
"41324","Freesia bouquet"
"41325","Proof of Warrior"
"41326","Proof of Warrior"
"41327","Ghost Breath"
"41328","Hamel's Breath"
"41329","Taxidermy production request form"
"41330","Proof of the Hunt: Ant"
"41331","Proof of the Hunt: Bear"
"41332","Proof of the Hunt: Lamia"
"41333","Proof of the Hunt: Black Tiger"
"41334","Proof of the Hunt: Deer"
"41335","Proof of the Hunt: Harpy"
"41336","Ebrol bag"
"41337","Blessed Wheat Bread"
"41338","Blessed Wine"
"41339","Notes from the Dead"
"41340","Letter of introduction from Mercenary Captain Tion"
"41341","Geron's Textbook"
"41342","Medusa's Blood"
"41343","Papilion's Bloodstains"
"41344","The essence of water"
"41345","Acidic emulsion"
"41346","Robin Hood's Notes"
"41347","Robin Hood's Notes"
"41348","Robin Hood's Letter of Introduction"
"41349","Sael's Ring"
"41350","Robin Hood's Ring"
"41351","Moonlight Spirit"
"41352","sacred unicorn horn"
"41353","Eva's Dagger"
"41354","Holy Eva Water"
"41355","Paloom Crop Bag"
"41356","Paloom Resource List"
"41357","Letter fireworks: A"
"41358","Letter fireworks: B"
"41359","Letter Fireworks: C"
"41360","Letter fireworks: D"
"41361","Letter Fireworks: E"
"41362","Letter Fireworks: F"
"41363","Letter Fireworks: G"
"41364","Letter fireworks: H"
"41365","Letter Fireworks: I"
"41366","Letter Fireworks: J"
"41367","Letter fireworks: K"
"41368","Letter fireworks: L"
"41369","Letter fireworks: M"
"41370","Letter fireworks: N"
"41371","Letter fireworks: O"
"41372","Letter fireworks: P"
"41373","Letter fireworks: Q"
"41374","Letter fireworks: R"
