"item_id","name","item_type","use_type","material","weight","invgfx","grdgfx","itemdesc_id","stackable","max_charge_count","dmg_small","dmg_large","min_lvl","max_lvl","locx","locy","mapid","bless","trade","cant_delete","delay_id","delay_time","delay_effect","food_volume","save_at_once"
"41275","Bear meat","food","normal","animalmatter","10000","2571","6166","2664","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","100","1"
"41276","Boar meat","food","normal","animalmatter","10000","2574","6168","2664","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","100","1"
"41277","Floating Eye Steak","food","normal","animalmatter","2000","2486","5983","2562","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41278","Bear Steak","food","normal","animalmatter","2000","2572","6167","2563","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41279","Nuts rice cake","food","normal","animalmatter","2000","2495","5991","2564","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41280","Grilled ant legs with cheese","food","normal","animalmatter","2000","2570","6165","2565","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41281","Fruit salad","food","normal","vegetation","2000","2484","5981","2566","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41282","Sweet and sour fruit sauce","food","normal","animalmatter","2000","2485","5982","2567","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41283","Grilled wild boar skewers","food","normal","animalmatter","2000","2573","6169","2568","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41284","mushroom soup","food","normal","vegetation","2000","2575","6170","2569","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41285","Fantastic Floating Eye Steak","food","normal","animalmatter","2000","2486","5983","2781","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41286","Fantasy Bear Steak","food","normal","animalmatter","2000","2572","6167","2782","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41287","Fantasy Nuts Rice Cake","food","normal","animalmatter","2000","2495","5991","2783","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41288","Fantastic Grilled Ant Legs with Cheese","food","normal","animalmatter","3000","2570","6165","2784","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41289","Fantasy Fruit Salad","food","normal","vegetation","3000","2484","5981","2785","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41290","Fantasy Fruit Sweet and Sour Sauce","food","normal","animalmatter","3000","2485","5982","2786","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41291","Fantastic Grilled Wild Boar Skewers","food","normal","animalmatter","2000","2573","6169","2787","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41292","Fantasy Mushroom Soup","food","normal","vegetation","2000","2575","6170","2788","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41293","High elasticity fishing rod","other","fishing_rod","iron","100000","5690","6364","14462","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41294","High-elasticity fishing rod with reel","other","fishing_rod","iron","100000","5691","6364","14463","0","100","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41295","Nutritious food","other","normal","animalmatter","100","4958","6375","14467","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41296","Berryana","other","normal","animalmatter","100","5699","6365","14468","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41297","Blueberry Anna","other","normal","animalmatter","100","5700","6366","14469","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41298","Parakeet Berryana","other","normal","animalmatter","100","5698","6373","14470","1","0","0","0","0","0","0","0","0","1","1","0","2","500","0","0","1"
"41299","Small silvery berryana","treasure_box","normal","animalmatter","100","6091","1164","0","1","0","0","0","0","0","0","0","0","1","1","0","2","1000","0","0","1"
"41300","Little golden berry anna","treasure_box","normal","animalmatter","100","6082","1164","0","1","0","0","0","0","0","0","0","0","1","1","0","2","1000","0","0","1"
"41301","Damp fishing bag","treasure_box","normal","animalmatter","5000","5783","6371","14473","1","0","0","0","0","0","0","0","0","1","0","0","2","500","0","0","1"
"41302","berries","other","normal","animalmatter","0","6000","6370","14921","1","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","1"
"41303","Large silvery berryana","other","normal","animalmatter","100","6092","1164","0","1","0","0","0","0","0","0","0","0","1","1","0","2","500","0","0","1"
"41304","Large golden berry anna","other","normal","animalmatter","100","6083","1164","0","1","0","0","0","0","0","0","0","0","1","1","0","2","500","0","0","1"
"41305","Silver fishing rod with reel","other","fishing_rod","iron","100000","6087","6364","0","0","50","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41306","Golden fishing rod with reel","other","fishing_rod","iron","100000","6085","6364","0","0","50","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41307","Broken Necklace","other","normal","iron","10000","2617","6362","2807","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41308","Brave Pumpkin Bag","treasure_box","normal","vegetation","14000","943","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"41309","Pet Match Gold Medal","other","normal","gold","0","2641","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41310","Fruit of Victory","other","normal","gold","1000","2639","6376","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41311","Jack-in-the-Box","event","normal","leather","14000","2267","8074","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41312","Astrologer's Jar","treasure_box","normal","mineral","10000","2592","3963","0","0","0","0","0","0","0","0","0","0","1","1","0","3","1000","86400","0","1"
"41313","Astrologer's Gem","other","normal","glass","1000","2594","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41314","Astrologer's Talisman","other","normal","cloth","1000","2596","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41315","holy water","questitem","normal","glass","1000","2474","5925","2659","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41316","Sacred Mithril Powder","questitem","normal","iron","1000","2456","5989","2670","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41317","Larson's recommendation letter","questitem","normal","paper","0","1760","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41318","Quen's Notes","questitem","normal","paper","0","1760","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41319","chrysanthemum bouquet","questitem","normal","vegetation","940","2471","5927","2653","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41320","Daisy Bouquet","questitem","normal","vegetation","940","2472","5922","2654","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41321","bouquet of roses","questitem","normal","vegetation","940","2480","5928","2655","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41322","Bouquet of coloured flowers","questitem","normal","vegetation","940","2481","5921","2656","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41323","Sunflower bouquet","questitem","normal","vegetation","940","2482","5929","2657","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41324","Freesia bouquet","questitem","normal","vegetation","940","2483","5923","2658","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41325","Proof of Warrior","questitem","normal","gemstone","1000","2476","5930","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41326","Proof of Warrior","questitem","normal","gemstone","1000","2476","5930","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41327","Ghost Breath","questitem","normal","gemstone","1000","2478","5924","2660","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41328","Hamel's Breath","questitem","normal","gemstone","1000","2478","5924","2661","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41329","Taxidermy production request form","questitem","normal","paper","1000","465","22","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41330","Proof of the Hunt: Ant","questitem","normal","bone","1000","1138","2982","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41331","Proof of the Hunt: Bear","questitem","normal","bone","1000","1138","2982","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41332","Proof of the Hunt: Lamia","questitem","normal","bone","1000","1138","2982","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41333","Proof of the Hunt: Black Tiger","questitem","normal","bone","1000","1138","2982","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41334","Proof of the Hunt: Deer","questitem","normal","bone","1000","1138","2982","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41335","Proof of the Hunt: Harpy","questitem","normal","bone","1000","1138","2982","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41336","Ebrol bag","treasure_box","normal","leather","100000","1643","4246","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"41337","Blessed Wheat Bread","potion","healing","vegetation","7800","2558","6123","2592","1","0","0","0","0","0","0","0","0","1","0","0","2","1000","0","0","1"
"41338","Blessed Wine","potion","normal","glass","7800","2559","6121","2593","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41339","Notes from the Dead","questitem","normal","paper","1000","2553","22","2594","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41340","Letter of introduction from Mercenary Captain Tion","questitem","normal","paper","1000","465","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41341","Geron's Textbook","questitem","normal","paper","1000","2557","22","2597","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41342","Medusa's Blood","questitem","normal","glass","1000","531","47","2605","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41343","Papilion's Bloodstains","questitem","normal","glass","1000","2560","6122","2598","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41344","The essence of water","questitem","normal","gemstone","1000","2554","6124","2595","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41345","Acidic emulsion","questitem","normal","vegetation","1000","2556","6125","2596","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41346","Robin Hood's Notes","questitem","normal","paper","1000","465","22","2602","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41347","Robin Hood's Notes","questitem","normal","paper","1000","465","22","2603","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41348","Robin Hood's Letter of Introduction","questitem","normal","paper","1000","465","22","2604","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41349","Sael's Ring","questitem","normal","silver","20000","2177","5315","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41350","Robin Hood's Ring","questitem","normal","silver","20000","2178","5315","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41351","Moonlight Spirit","questitem","normal","gemstone","20000","2179","5959","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41352","sacred unicorn horn","material","normal","bone","9000","2181","6374","2070","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41353","Eva's Dagger","questitem","normal","mithril","11000","2169","5003","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41354","Holy Eva Water","questitem","normal","glass","11000","2598","5925","2474","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41355","Paloom Crop Bag","treasure_box","normal","leather","11000","2696","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"41356","Paloom Resource List","other","normal","paper","0","465","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41357","Letter fireworks: A","firecracker","normal","wood","1000","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41358","Letter fireworks: B","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41359","Letter Fireworks: C","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41360","Letter fireworks: D","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41361","Letter Fireworks: E","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41362","Letter Fireworks: F","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41363","Letter Fireworks: G","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41364","Letter fireworks: H","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41365","Letter Fireworks: I","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41366","Letter Fireworks: J","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41367","Letter fireworks: K","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41368","Letter fireworks: L","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41369","Letter fireworks: M","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41370","Letter fireworks: N","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41371","Letter fireworks: O","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41372","Letter fireworks: P","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41373","Letter fireworks: Q","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41374","Letter fireworks: R","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41375","Letter fireworks: S","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41376","Letter fireworks: T","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41377","Letter fireworks: U","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41378","Letter fireworks: V","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41379","Letter fireworks: W","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41380","Letter fireworks: X","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41381","Letter fireworks: Y","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41382","Letter Fireworks: Z","firecracker","normal","wood","0","2677","6440","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41383","Giant Ant Soldier Stuffed Animal","other","normal","animalmatter","0","2539","6039","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41384","Stuffed bear","other","normal","animalmatter","0","2540","6041","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41385","Stuffed Lamia","other","normal","animalmatter","0","2541","6047","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41386","Taxidermy of a Black Tiger","other","normal","animalmatter","0","2542","6049","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41387","Stuffed deer","other","normal","animalmatter","0","2543","6052","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41388","Stuffed Harpy","other","normal","animalmatter","0","2548","6069","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41389","Bronze Knight","other","normal","copper","0","2544","6058","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41390","Bronze Horse","other","normal","copper","0","2545","6060","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41391","candlestick","other","normal","steel","0","2546","6062","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41392","Tea table","other","normal","wood","0","2547","6065","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41393","brazier","other","normal","steel","0","2549","6074","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41394","Torch","other","normal","steel","0","2550","6071","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41395","The monarch's platform","other","normal","mineral","0","2567","6043","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41396","flag","other","normal","cloth","0","2568","6045","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41397","Tea table chairs","other","normal","wood","0","2584","6056","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41398","Tea table chairs","other","normal","wood","0","2585","6054","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41399","partition","other","normal","wood","0","2586","6067","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41400","partition","other","normal","wood","0","2587","6068","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41401","Furniture Removal Wand","wand","spell_long","wood","7000","116","28","0","0","15","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41402","Proof of Heroism","other","normal","mithril","0","2867","3684","2979","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41403","Peacock food","potion","healing","glass","4600","2602","6287","2775","1","0","0","0","0","0","0","0","0","1","0","0","2","1000","0","0","1"
"41404","Peacock Elixir","potion","normal","glass","4600","2604","6286","2776","1","0","0","0","0","0","0","0","0","1","0","0","2","500","0","0","1"
"41405","Reward money","treasure_box","normal","wood","0","998","3963","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"41406","Leona's Reward","treasure_box","normal","none","80","958","3963","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"41407","Leona's Reward","treasure_box","normal","none","80","958","3963","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"41408","Leona's Reward","treasure_box","normal","none","80","958","3963","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"41409","Leona's Reward","treasure_box","normal","none","80","958","3963","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"41410","Leona's Reward","treasure_box","normal","none","80","958","3963","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"41411","Silver Cheongs","potion","normal","vegetation","0","1396","3461","1101","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"41412","Gold Cheongs","potion","normal","vegetation","0","1397","3462","1102","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"41413","mooncake","potion","normal","vegetation","6000","1159","3039","920","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"41414","Lucky mochi","potion","normal","vegetation","12000","1160","3040","921","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"41415","Concentrated Potion","potion","healing","glass","11720","2464","5959","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"41416","Pet Match Gift Box","treasure_box","normal","leather","14000","2267","8074","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"41417","Strawberry shaved ice","potion","normal","vegetation","5860","2984","3963","0","1","0","0","0","0","0","0","0","0","1","0","0","2","500","0","0","0"
"41418","Shaved Ice Lemon","potion","normal","vegetation","5860","2985","3963","0","1","0","0","0","0","0","0","0","0","1","0","0","2","500","0","0","0"
"41419","Shaved ice mango","potion","normal","vegetation","5860","2988","3963","0","1","0","0","0","0","0","0","0","0","1","0","0","2","500","0","0","0"
"41420","Shaved ice with melon","potion","normal","vegetation","5860","2990","3963","0","1","0","0","0","0","0","0","0","0","1","0","0","2","500","0","0","0"
"41421","Shaved ice with red beans","potion","normal","vegetation","5860","2991","3963","0","1","0","0","0","0","0","0","0","0","1","0","0","2","500","0","0","0"
"41422","A soul that has lost its luster","questitem","normal","gemstone","0","2183","5399","3050","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41423","Kangaroo food","food","normal","animalmatter","10000","2643","4377","9","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"41424","Panda food","food","normal","animalmatter","10000","2644","5839","9","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"41425","A pocket containing a sealed history book","treasure_box","normal","leather","10","3639","7664","0","1","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"41426","Sealed History Book Chapter 2 Pocket","treasure_box","normal","leather","10","3639","7664","0","1","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"41427","Sealed History Book Chapter 3 Pocket","treasure_box","normal","leather","10","3639","7664","0","1","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"41428","Sealed History Book Chapter 4 Pocket","treasure_box","normal","leather","10","3639","7664","0","1","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"41429","Sealed History Book Chapter 5 Pocket","treasure_box","normal","leather","10","3639","7664","0","1","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"41430","Sealed History Book Chapter 6 Pocket","treasure_box","normal","leather","10","3639","7664","0","1","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"41431","Sealed History Book Chapter 7 Pocket","treasure_box","normal","leather","10","3639","7664","0","1","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"41432","Sealed History Book Chapter 8 Pocket","treasure_box","normal","leather","10","3639","7664","0","1","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"41918","Emai's Heart","treasure_box","normal","none","0","2439","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"41919","Emai's Heart","treasure_box","normal","none","0","2439","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"41920","Emai's Heart","treasure_box","normal","none","0","2439","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"41921","Pixie's Golden Wings","scroll","normal","leather","1","6570","3965","15567","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"42001","Talking Island Inn Report Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32735","32801","17100","1","0","0","4","1500","0","0","0"
"42002","Cave of Correction, 1st Floor, Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32746","32787","72","1","0","0","4","1500","0","0","0"
"42003","Cave of Correction, 2nd Floor, Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32755","32871","73","1","0","0","4","1500","0","0","0"
"42004","Cave of Correction, 3rd Floor, Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32731","32854","74","1","0","0","4","1500","0","0","0"
"42005","Ivory Tower 1st Floor Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32771","32822","75","1","0","0","4","1500","0","0","0"
"42006","Kent Castle Dungeon 1st Floor Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32720","33088","240","1","0","0","4","1500","0","0","0"
"42007","Forgotten Island Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","75","0","32638","33021","1700","1","0","0","4","1500","0","0","0"
"42008","Kent Castle Dungeon 2nd Floor Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32759","32884","241","1","0","0","4","1500","0","0","0"
"42009","Kent Castle Dungeon 3rd Floor Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32808","32918","242","1","0","0","4","1500","0","0","0"
"42010","Kent Castle Dungeon 4th Floor Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32742","32857","243","1","0","0","4","1500","0","0","0"
"42011","Rastabud Main Gate Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32686","32797","450","1","0","0","4","1500","0","0","0"
"42012","Rastabat Castle 1F Assault Training Area Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32726","32824","452","1","0","0","4","1500","0","0","0"
"42013","Rastabud Castle, 1st floor, Beast King's Office, Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32725","32851","453","1","0","0","4","1500","0","0","0"
"42014","Jogyosil Beast Teleport Scroll on the first floor of Rastabud Castle","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32726","32872","454","1","0","0","4","1500","0","0","0"
"42016","Rastabud Castle 1st floor beast training room Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32726","32852","455","1","0","0","4","1500","0","0","0"
"42017","Dream Island Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32633","32817","303","1","0","0","4","1500","0","0","0"
"42018","Teleport Scroll in the monster summoning room on the first floor of Rastabud Castle","scroll","normal","paper","630","474","22","0","1","0","0","0","0","0","32756","32869","456","1","0","0","4","1500","0","0","0"
"42019","Rastabud Castle 1st Floor Dark Barrier Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32664","32853","457","1","0","0","4","1500","0","0","0"
"42020","Rastabud Castle 2 Chungheuk Magic Training Ground Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32811","32819","460","1","0","0","4","1500","0","0","0"
"42022","Aden Resistance Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32894","32535","300","1","0","0","4","1500","0","0","0"
"42023","Game Master Room Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32737","32796","99","1","0","0","4","1500","0","0","0"
"42024","Lawful Temple Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","33119","32933","4","1","0","0","4","1500","0","0","0"
"42025","Chaotic Temple Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32887","32652","4","1","0","0","4","1500","0","0","0"
"42026","Aden Guardian Tower Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","34090","33261","4","1","0","0","4","1500","0","0","0"
"42027","Pandora Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","33079","33402","4","1","0","0","4","1500","0","0","0"
"42028","Mainland Dungeon Floor 7 Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32781","32739","813","1","0","0","4","1500","0","0","0"
"42040","Pirate Island Dungeon 1st Floor Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32738","32740","441","1","0","0","4","1500","0","0","0"
"42041","Pirate Island Dungeon 2nd Floor Teleport Scroll","scroll","normal","paper","630","551","22","0","1","0","0","0","0","0","32861","32732","442","1","0","0","4","1500","0","0","0"
